trivial, nontrivial, cycles, bl, routed, usage
10, 20, 229, 7, 13, 0.310000
17, 13, 158, 5, 8, 0.260000
14, 16, 202, 4, 12, 0.380000
15, 15, 127, 2, 5, 0.290000
15, 15, 181, 4, 11, 0.320000
17, 13, 170, 5, 8, 0.280000
17, 13, 189, 4, 9, 0.350000
15, 15, 181, 4, 11, 0.320000
15, 15, 189, 5, 10, 0.270000
12, 18, 212, 7, 11, 0.300000
17, 13, 38, 1, 1, 0.220000
15, 15, 195, 7, 8, 0.240000
17, 13, 84, 1, 5, 0.310000
13, 17, 217, 5, 12, 0.320000
19, 11, 168, 5, 6, 0.270000
16, 14, 182, 4, 10, 0.350000
13, 17, 217, 5, 12, 0.320000
14, 16, 209, 6, 10, 0.260000
15, 15, 195, 6, 9, 0.340000
15, 15, 192, 5, 10, 0.290000
16, 14, 160, 4, 10, 0.290000
13, 17, 247, 5, 12, 0.350000
18, 12, 146, 4, 8, 0.280000
15, 15, 204, 5, 10, 0.310000
15, 15, 182, 3, 12, 0.330000
15, 15, 153, 5, 10, 0.270000
15, 15, 204, 5, 10, 0.310000
16, 14, 151, 5, 9, 0.260000
17, 13, 149, 5, 8, 0.260000
12, 18, 230, 5, 13, 0.340000
15, 15, 198, 7, 8, 0.260000
14, 16, 186, 5, 11, 0.380000
17, 13, 152, 3, 10, 0.320000
16, 14, 171, 5, 9, 0.260000
17, 13, 166, 3, 10, 0.360000
17, 13, 152, 3, 10, 0.320000
16, 14, 174, 6, 8, 0.250000
16, 14, 169, 5, 9, 0.260000
17, 13, 186, 5, 8, 0.300000
19, 11, 168, 4, 7, 0.350000
15, 15, 207, 4, 11, 0.340000
16, 14, 167, 3, 11, 0.340000
17, 13, 148, 3, 10, 0.320000
15, 15, 213, 5, 10, 0.300000
16, 14, 167, 3, 11, 0.340000
15, 15, 199, 6, 9, 0.290000
13, 17, 238, 6, 11, 0.350000
14, 16, 202, 4, 12, 0.310000
14, 16, 210, 5, 11, 0.330000
16, 14, 203, 6, 8, 0.290000
21, 9, 142, 5, 4, 0.220000
13, 17, 196, 4, 13, 0.320000
14, 16, 159, 3, 11, 0.290000
18, 12, 123, 3, 9, 0.300000
13, 17, 196, 4, 13, 0.320000
12, 18, 223, 6, 12, 0.330000
15, 15, 159, 5, 10, 0.320000
17, 13, 175, 5, 8, 0.310000
17, 13, 165, 3, 10, 0.340000
15, 15, 201, 7, 8, 0.270000
16, 14, 185, 4, 10, 0.330000
16, 14, 152, 3, 11, 0.330000
16, 14, 172, 3, 11, 0.350000
16, 14, 165, 5, 9, 0.270000
16, 14, 152, 3, 11, 0.330000
13, 17, 216, 7, 10, 0.270000
15, 15, 235, 7, 8, 0.280000
13, 17, 169, 5, 12, 0.340000
18, 12, 138, 4, 8, 0.270000
16, 14, 166, 4, 10, 0.320000
17, 13, 117, 2, 4, 0.290000
13, 17, 232, 6, 11, 0.290000
19, 11, 3, 0, 0, 0.190000
13, 17, 211, 7, 10, 0.300000
13, 17, 232, 6, 11, 0.290000
14, 16, 198, 5, 11, 0.320000
17, 13, 189, 6, 7, 0.250000
12, 18, 247, 6, 12, 0.310000
14, 16, 190, 7, 9, 0.270000
15, 15, 178, 7, 6, 0.200000
15, 15, 210, 5, 10, 0.340000
16, 14, 138, 2, 10, 0.310000
16, 14, 216, 5, 9, 0.290000
15, 15, 210, 5, 10, 0.340000
15, 15, 196, 6, 9, 0.260000
15, 15, 198, 8, 7, 0.220000
13, 17, 208, 4, 13, 0.320000
16, 14, 180, 5, 9, 0.290000
15, 15, 212, 8, 7, 0.250000
19, 11, 170, 5, 6, 0.270000
13, 17, 201, 4, 13, 0.340000
14, 16, 184, 4, 12, 0.320000
17, 13, 133, 3, 10, 0.310000
13, 17, 201, 4, 13, 0.340000
15, 15, 180, 4, 11, 0.330000
15, 15, 178, 6, 9, 0.310000
