trivial, nontrivial, cycles, bl, routed, usage
10, 20, 225, 7, 13, 0.290000
17, 13, 173, 5, 8, 0.280000
14, 16, 186, 5, 11, 0.310000
15, 15, 27, 0, 3, 0.190000
15, 15, 188, 5, 10, 0.270000
17, 13, 173, 6, 7, 0.250000
17, 13, 205, 4, 9, 0.350000
15, 15, 188, 5, 10, 0.270000
15, 15, 171, 5, 10, 0.270000
12, 18, 206, 8, 10, 0.280000
17, 13, 132, 4, 6, 0.260000
15, 15, 198, 6, 9, 0.260000
17, 13, 27, 0, 3, 0.210000
13, 17, 226, 5, 12, 0.340000
19, 11, 160, 5, 6, 0.270000
16, 14, 190, 4, 10, 0.330000
13, 17, 226, 5, 12, 0.340000
14, 16, 209, 6, 10, 0.260000
15, 15, 208, 4, 11, 0.350000
15, 15, 192, 5, 10, 0.300000
16, 14, 158, 3, 11, 0.320000
13, 17, 221, 5, 12, 0.340000
18, 12, 149, 4, 8, 0.290000
15, 15, 195, 5, 10, 0.310000
15, 15, 191, 3, 12, 0.330000
15, 15, 149, 5, 10, 0.270000
15, 15, 195, 5, 10, 0.310000
16, 14, 152, 6, 8, 0.250000
17, 13, 135, 5, 8, 0.280000
12, 18, 244, 6, 12, 0.320000
15, 15, 172, 7, 8, 0.250000
14, 16, 193, 5, 11, 0.330000
17, 13, 152, 3, 10, 0.320000
16, 14, 171, 5, 9, 0.270000
17, 13, 166, 3, 10, 0.350000
17, 13, 152, 3, 10, 0.320000
16, 14, 174, 6, 8, 0.250000
16, 14, 169, 5, 9, 0.260000
17, 13, 173, 4, 9, 0.330000
19, 11, 155, 4, 7, 0.300000
15, 15, 214, 4, 11, 0.350000
16, 14, 162, 3, 11, 0.320000
17, 13, 166, 4, 9, 0.300000
15, 15, 198, 4, 11, 0.330000
16, 14, 162, 3, 11, 0.320000
15, 15, 182, 6, 9, 0.250000
13, 17, 257, 6, 11, 0.340000
14, 16, 202, 4, 12, 0.310000
14, 16, 208, 4, 12, 0.370000
16, 14, 201, 6, 8, 0.280000
21, 9, 140, 5, 4, 0.230000
13, 17, 198, 3, 14, 0.390000
