trivial, nontrivial, cycles, bl, routed, usage
10, 20, 225, 7, 13, 0.300000
17, 13, 168, 5, 8, 0.280000
14, 16, 186, 5, 11, 0.320000
15, 15, 27, 0, 3, 0.190000
15, 15, 178, 5, 10, 0.280000
17, 13, 181, 5, 8, 0.280000
17, 13, 212, 4, 9, 0.340000
15, 15, 178, 5, 10, 0.280000
15, 15, 171, 5, 10, 0.270000
12, 18, 197, 8, 10, 0.240000
17, 13, 114, 3, 6, 0.260000
15, 15, 195, 7, 8, 0.250000
17, 13, 27, 0, 3, 0.210000
13, 17, 224, 6, 11, 0.290000
19, 11, 157, 5, 6, 0.260000
16, 14, 190, 4, 10, 0.330000
13, 17, 224, 6, 11, 0.290000
14, 16, 209, 6, 10, 0.260000
15, 15, 208, 4, 11, 0.360000
15, 15, 192, 5, 10, 0.290000
16, 14, 158, 3, 11, 0.320000
13, 17, 223, 7, 10, 0.260000
18, 12, 141, 4, 8, 0.280000
15, 15, 202, 4, 11, 0.340000
15, 15, 182, 3, 12, 0.330000
15, 15, 152, 4, 11, 0.300000
15, 15, 202, 4, 11, 0.340000
16, 14, 152, 6, 8, 0.250000
17, 13, 135, 5, 8, 0.280000
12, 18, 241, 5, 13, 0.310000
15, 15, 172, 7, 8, 0.250000
14, 16, 197, 4, 12, 0.390000
17, 13, 152, 3, 10, 0.330000
16, 14, 171, 5, 9, 0.260000
17, 13, 166, 3, 10, 0.360000
17, 13, 152, 3, 10, 0.330000
16, 14, 189, 5, 9, 0.290000
16, 14, 169, 5, 9, 0.260000
17, 13, 173, 4, 9, 0.330000
19, 11, 153, 4, 7, 0.300000
15, 15, 214, 4, 11, 0.330000
16, 14, 162, 3, 11, 0.320000
17, 13, 166, 4, 9, 0.300000
15, 15, 204, 5, 10, 0.280000
16, 14, 162, 3, 11, 0.320000
15, 15, 182, 6, 9, 0.250000
13, 17, 257, 6, 11, 0.340000
14, 16, 190, 5, 11, 0.280000
14, 16, 213, 5, 11, 0.340000
16, 14, 204, 6, 8, 0.300000
21, 9, 142, 5, 4, 0.220000
13, 17, 198, 3, 14, 0.390000
14, 16, 120, 2, 9, 0.270000
18, 12, 121, 3, 9, 0.300000
13, 17, 198, 3, 14, 0.390000
12, 18, 231, 7, 11, 0.320000
15, 15, 168, 5, 10, 0.320000
17, 13, 165, 4, 9, 0.300000
17, 13, 169, 5, 8, 0.270000
15, 15, 185, 5, 10, 0.300000
16, 14, 173, 3, 11, 0.340000
16, 14, 154, 2, 12, 0.350000
16, 14, 173, 3, 11, 0.330000
16, 14, 174, 4, 10, 0.300000
16, 14, 154, 2, 12, 0.350000
13, 17, 216, 7, 10, 0.260000
15, 15, 243, 7, 8, 0.250000
13, 17, 175, 6, 11, 0.310000
18, 12, 147, 4, 8, 0.280000
16, 14, 173, 5, 9, 0.290000
17, 13, 27, 0, 3, 0.210000
13, 17, 212, 4, 13, 0.340000
19, 11, 110, 4, 4, 0.220000
13, 17, 217, 5, 12, 0.300000
13, 17, 212, 4, 13, 0.340000
14, 16, 193, 6, 10, 0.250000
17, 13, 193, 6, 7, 0.230000
12, 18, 242, 6, 12, 0.300000
14, 16, 213, 7, 9, 0.290000
15, 15, 136, 6, 4, 0.190000
15, 15, 191, 5, 10, 0.340000
16, 14, 101, 1, 8, 0.310000
16, 14, 210, 5, 9, 0.320000
15, 15, 191, 5, 10, 0.340000
15, 15, 188, 6, 9, 0.290000
15, 15, 212, 7, 8, 0.280000
13, 17, 220, 3, 14, 0.360000
16, 14, 180, 5, 9, 0.290000
15, 15, 202, 7, 8, 0.250000
19, 11, 160, 6, 5, 0.220000
13, 17, 201, 5, 12, 0.340000
14, 16, 178, 4, 12, 0.310000
17, 13, 131, 3, 10, 0.310000
13, 17, 201, 5, 12, 0.340000
15, 15, 204, 6, 9, 0.290000
15, 15, 187, 6, 9, 0.310000
15, 15, 200, 4, 11, 0.300000
17, 13, 166, 7, 6, 0.220000
15, 15, 202, 5, 10, 0.320000
19, 11, 162, 5, 6, 0.250000
15, 15, 249, 8, 7, 0.230000
16, 14, 210, 5, 9, 0.310000
17, 13, 189, 4, 9, 0.310000
15, 15, 249, 8, 7, 0.230000
16, 14, 166, 6, 8, 0.320000
16, 14, 213, 5, 9, 0.370000
16, 14, 204, 4, 10, 0.300000
16, 14, 180, 4, 10, 0.370000
14, 16, 140, 5, 6, 0.230000
21, 9, 137, 5, 4, 0.240000
16, 14, 196, 5, 9, 0.280000
15, 15, 205, 4, 11, 0.360000
18, 12, 179, 4, 8, 0.300000
16, 14, 196, 5, 9, 0.280000
14, 16, 181, 6, 10, 0.280000
15, 15, 211, 7, 8, 0.270000
14, 16, 173, 5, 11, 0.280000
14, 16, 185, 5, 11, 0.330000
15, 15, 165, 6, 9, 0.290000
14, 16, 68, 1, 4, 0.220000
16, 14, 195, 3, 11, 0.390000
16, 14, 175, 2, 12, 0.420000
17, 13, 3, 0, 0, 0.170000
16, 14, 173, 4, 10, 0.340000
15, 15, 170, 4, 11, 0.290000
13, 17, 246, 5, 12, 0.340000
14, 16, 167, 6, 10, 0.260000
15, 15, 169, 5, 10, 0.300000
18, 12, 129, 3, 9, 0.320000
16, 14, 176, 5, 9, 0.280000
15, 15, 169, 5, 10, 0.300000
14, 16, 179, 4, 12, 0.350000
14, 16, 205, 6, 10, 0.320000
14, 16, 185, 5, 11, 0.310000
13, 17, 184, 7, 10, 0.240000
19, 11, 160, 3, 8, 0.350000
13, 17, 202, 4, 13, 0.320000
15, 15, 179, 4, 11, 0.310000
15, 15, 240, 6, 9, 0.280000
13, 17, 202, 4, 13, 0.320000
16, 14, 201, 5, 9, 0.300000
15, 15, 217, 6, 9, 0.280000
15, 15, 182, 3, 12, 0.360000
13, 17, 189, 5, 8, 0.280000
16, 14, 183, 5, 9, 0.290000
15, 15, 189, 5, 10, 0.300000
15, 15, 208, 4, 11, 0.320000
12, 18, 200, 6, 12, 0.280000
15, 15, 189, 5, 10, 0.300000
13, 17, 182, 6, 11, 0.280000
16, 14, 180, 7, 7, 0.260000
10, 20, 235, 6, 14, 0.340000
11, 19, 198, 8, 11, 0.250000
13, 17, 236, 6, 11, 0.320000
18, 12, 175, 3, 9, 0.360000
15, 15, 181, 4, 11, 0.300000
16, 14, 205, 7, 7, 0.240000
16, 14, 200, 6, 8, 0.260000
15, 15, 181, 4, 11, 0.300000
11, 19, 222, 6, 13, 0.300000
15, 15, 191, 6, 9, 0.260000
13, 17, 207, 4, 13, 0.380000
14, 16, 178, 4, 12, 0.320000
16, 14, 95, 5, 5, 0.210000
18, 12, 168, 5, 7, 0.290000
15, 15, 154, 4, 8, 0.280000
15, 15, 202, 4, 11, 0.300000
15, 15, 226, 6, 9, 0.300000
15, 15, 154, 4, 8, 0.280000
14, 16, 200, 5, 11, 0.330000
15, 15, 205, 6, 9, 0.300000
15, 15, 206, 5, 10, 0.320000
15, 15, 194, 6, 9, 0.260000
14, 16, 259, 5, 11, 0.340000
16, 14, 175, 4, 10, 0.340000
13, 17, 210, 6, 11, 0.300000
13, 17, 222, 5, 12, 0.310000
16, 14, 194, 5, 9, 0.270000
13, 17, 210, 6, 11, 0.300000
13, 17, 189, 4, 13, 0.340000
15, 15, 196, 6, 9, 0.320000
15, 15, 208, 5, 10, 0.290000
14, 16, 179, 5, 11, 0.300000
15, 15, 202, 5, 10, 0.360000
16, 14, 68, 1, 4, 0.240000
16, 14, 173, 4, 10, 0.330000
16, 14, 192, 4, 10, 0.360000
