trivial, nontrivial, cycles, bl, routed, usage
10, 20, 212, 7, 13, 0.310000
17, 13, 157, 5, 8, 0.260000
14, 16, 201, 4, 12, 0.380000
15, 15, 126, 2, 5, 0.290000
15, 15, 180, 4, 11, 0.320000
17, 13, 169, 5, 8, 0.280000
17, 13, 188, 4, 9, 0.350000
15, 15, 180, 4, 11, 0.320000
15, 15, 188, 5, 10, 0.270000
12, 18, 211, 7, 11, 0.300000
17, 13, 37, 1, 1, 0.220000
15, 15, 197, 6, 9, 0.250000
17, 13, 83, 1, 5, 0.310000
13, 17, 216, 5, 12, 0.320000
19, 11, 167, 5, 6, 0.270000
16, 14, 181, 4, 10, 0.350000
13, 17, 216, 5, 12, 0.320000
14, 16, 208, 6, 10, 0.270000
15, 15, 191, 6, 9, 0.330000
15, 15, 191, 5, 10, 0.290000
16, 14, 159, 4, 10, 0.300000
13, 17, 248, 7, 10, 0.260000
18, 12, 154, 4, 8, 0.290000
15, 15, 203, 5, 10, 0.310000
15, 15, 173, 4, 11, 0.300000
15, 15, 148, 5, 10, 0.280000
15, 15, 203, 5, 10, 0.310000
16, 14, 150, 5, 9, 0.260000
17, 13, 148, 5, 8, 0.260000
12, 18, 230, 4, 14, 0.340000
15, 15, 197, 7, 8, 0.260000
14, 16, 185, 5, 11, 0.380000
17, 13, 151, 3, 10, 0.320000
16, 14, 190, 3, 11, 0.320000
17, 13, 165, 3, 10, 0.360000
17, 13, 151, 3, 10, 0.320000
16, 14, 188, 5, 9, 0.290000
16, 14, 168, 5, 9, 0.260000
17, 13, 185, 5, 8, 0.300000
19, 11, 158, 4, 7, 0.350000
15, 15, 206, 4, 11, 0.340000
16, 14, 166, 3, 11, 0.340000
17, 13, 147, 3, 10, 0.320000
15, 15, 203, 5, 10, 0.290000
16, 14, 166, 3, 11, 0.340000
15, 15, 198, 6, 9, 0.300000
13, 17, 209, 6, 11, 0.350000
14, 16, 189, 5, 11, 0.280000
14, 16, 209, 5, 11, 0.330000
16, 14, 205, 6, 8, 0.300000
21, 9, 141, 5, 4, 0.220000
13, 17, 187, 4, 13, 0.320000
14, 16, 158, 3, 11, 0.300000
18, 12, 122, 3, 9, 0.300000
13, 17, 187, 4, 13, 0.320000
12, 18, 227, 7, 11, 0.310000
15, 15, 158, 5, 10, 0.320000
17, 13, 174, 5, 8, 0.290000
17, 13, 164, 3, 10, 0.340000
15, 15, 191, 7, 8, 0.260000
16, 14, 184, 4, 10, 0.330000
16, 14, 151, 3, 11, 0.330000
16, 14, 171, 3, 11, 0.350000
16, 14, 164, 5, 9, 0.270000
16, 14, 151, 3, 11, 0.330000
13, 17, 215, 7, 10, 0.260000
15, 15, 243, 7, 8, 0.280000
13, 17, 168, 5, 12, 0.340000
18, 12, 137, 4, 8, 0.270000
16, 14, 165, 4, 10, 0.320000
17, 13, 116, 2, 4, 0.290000
13, 17, 231, 6, 11, 0.290000
19, 11, 2, 0, 0, 0.190000
13, 17, 210, 7, 10, 0.310000
13, 17, 231, 6, 11, 0.290000
14, 16, 197, 5, 11, 0.320000
17, 13, 188, 6, 7, 0.250000
12, 18, 241, 6, 12, 0.300000
14, 16, 189, 7, 9, 0.270000
15, 15, 177, 7, 6, 0.200000
15, 15, 209, 5, 10, 0.340000
16, 14, 137, 2, 10, 0.310000
16, 14, 224, 5, 9, 0.300000
15, 15, 209, 5, 10, 0.340000
15, 15, 191, 6, 9, 0.260000
15, 15, 211, 7, 8, 0.270000
13, 17, 219, 3, 14, 0.360000
16, 14, 179, 5, 9, 0.290000
15, 15, 203, 7, 8, 0.250000
19, 11, 169, 5, 6, 0.270000
13, 17, 192, 4, 13, 0.340000
14, 16, 183, 4, 12, 0.310000
17, 13, 132, 3, 10, 0.310000
13, 17, 192, 4, 13, 0.340000
15, 15, 175, 4, 11, 0.330000
15, 15, 177, 6, 9, 0.310000
15, 15, 199, 4, 11, 0.300000
17, 13, 165, 7, 6, 0.230000
15, 15, 207, 5, 10, 0.320000
19, 11, 166, 5, 6, 0.250000
15, 15, 211, 6, 9, 0.290000
16, 14, 219, 5, 9, 0.320000
17, 13, 193, 5, 8, 0.280000
15, 15, 211, 6, 9, 0.290000
16, 14, 169, 6, 8, 0.240000
16, 14, 212, 5, 9, 0.360000
16, 14, 203, 4, 10, 0.300000
16, 14, 191, 4, 10, 0.380000
14, 16, 183, 6, 8, 0.250000
21, 9, 140, 5, 4, 0.240000
16, 14, 179, 5, 9, 0.280000
15, 15, 213, 5, 10, 0.320000
18, 12, 183, 5, 7, 0.270000
16, 14, 179, 5, 9, 0.280000
14, 16, 183, 6, 10, 0.250000
15, 15, 210, 7, 8, 0.260000
14, 16, 172, 5, 11, 0.280000
14, 16, 201, 5, 11, 0.340000
15, 15, 169, 4, 11, 0.340000
14, 16, 16, 0, 2, 0.160000
16, 14, 197, 2, 12, 0.430000
16, 14, 188, 2, 12, 0.430000
17, 13, 53, 2, 4, 0.190000
16, 14, 180, 4, 10, 0.310000
15, 15, 169, 4, 11, 0.290000
13, 17, 239, 5, 12, 0.350000
14, 16, 168, 6, 10, 0.250000
15, 15, 160, 4, 11, 0.300000
18, 12, 137, 3, 9, 0.300000
16, 14, 154, 3, 11, 0.330000
15, 15, 160, 4, 11, 0.300000
14, 16, 187, 4, 12, 0.340000
14, 16, 195, 6, 10, 0.310000
14, 16, 194, 5, 11, 0.290000
13, 17, 196, 7, 10, 0.260000
19, 11, 165, 3, 8, 0.350000
13, 17, 201, 3, 14, 0.360000
15, 15, 172, 4, 11, 0.300000
15, 15, 221, 5, 10, 0.380000
13, 17, 201, 3, 14, 0.360000
16, 14, 175, 5, 9, 0.290000
15, 15, 208, 6, 9, 0.290000
15, 15, 192, 5, 10, 0.300000
13, 17, 226, 6, 9, 0.270000
16, 14, 169, 5, 9, 0.290000
15, 15, 188, 5, 10, 0.290000
15, 15, 202, 6, 9, 0.260000
12, 18, 203, 6, 12, 0.310000
15, 15, 188, 5, 10, 0.290000
13, 17, 181, 5, 12, 0.300000
16, 14, 178, 6, 8, 0.280000
10, 20, 245, 6, 14, 0.330000
11, 19, 224, 8, 11, 0.260000
13, 17, 231, 6, 11, 0.330000
18, 12, 178, 4, 8, 0.310000
15, 15, 180, 4, 11, 0.310000
16, 14, 178, 6, 8, 0.250000
16, 14, 174, 7, 7, 0.230000
15, 15, 180, 4, 11, 0.310000
11, 19, 231, 6, 13, 0.320000
15, 15, 184, 5, 10, 0.290000
13, 17, 216, 6, 11, 0.310000
14, 16, 179, 5, 11, 0.290000
16, 14, 12, 0, 1, 0.180000
18, 12, 167, 6, 6, 0.260000
15, 15, 2, 0, 0, 0.150000
15, 15, 220, 5, 10, 0.290000
15, 15, 215, 5, 10, 0.320000
15, 15, 2, 0, 0, 0.150000
14, 16, 217, 7, 9, 0.270000
15, 15, 183, 6, 9, 0.290000
15, 15, 197, 6, 9, 0.320000
