trivial, nontrivial, cycles, bl, routed, usage
10, 20, 226, 8, 12, 0.260000
17, 13, 172, 5, 8, 0.280000
14, 16, 185, 5, 11, 0.310000
15, 15, 16, 0, 2, 0.170000
15, 15, 187, 5, 10, 0.270000
17, 13, 172, 6, 7, 0.240000
17, 13, 204, 4, 9, 0.350000
15, 15, 187, 5, 10, 0.270000
15, 15, 170, 5, 10, 0.260000
12, 18, 205, 8, 10, 0.280000
17, 13, 113, 3, 6, 0.260000
15, 15, 197, 6, 9, 0.270000
17, 13, 16, 0, 2, 0.190000
13, 17, 225, 5, 12, 0.340000
19, 11, 159, 5, 6, 0.270000
16, 14, 189, 4, 10, 0.330000
13, 17, 225, 5, 12, 0.340000
14, 16, 208, 6, 10, 0.260000
15, 15, 207, 4, 11, 0.340000
15, 15, 191, 5, 10, 0.300000
16, 14, 157, 3, 11, 0.320000
13, 17, 222, 7, 10, 0.250000
18, 12, 140, 4, 8, 0.290000
15, 15, 194, 5, 10, 0.310000
15, 15, 190, 3, 12, 0.330000
15, 15, 148, 5, 10, 0.280000
15, 15, 194, 5, 10, 0.310000
16, 14, 151, 6, 8, 0.240000
17, 13, 134, 5, 8, 0.280000
12, 18, 240, 5, 13, 0.320000
15, 15, 171, 7, 8, 0.250000
14, 16, 192, 5, 11, 0.330000
17, 13, 151, 3, 10, 0.320000
16, 14, 170, 5, 9, 0.270000
17, 13, 165, 3, 10, 0.350000
17, 13, 151, 3, 10, 0.320000
16, 14, 188, 5, 9, 0.290000
16, 14, 168, 5, 9, 0.260000
17, 13, 172, 4, 9, 0.330000
19, 11, 154, 4, 7, 0.300000
15, 15, 213, 4, 11, 0.350000
16, 14, 161, 3, 11, 0.320000
17, 13, 165, 4, 9, 0.300000
15, 15, 197, 4, 11, 0.330000
16, 14, 161, 3, 11, 0.320000
15, 15, 181, 6, 9, 0.260000
13, 17, 245, 6, 11, 0.330000
14, 16, 189, 5, 11, 0.280000
14, 16, 207, 4, 12, 0.370000
16, 14, 203, 6, 8, 0.290000
21, 9, 139, 5, 4, 0.230000
13, 17, 196, 3, 14, 0.380000
14, 16, 147, 3, 9, 0.270000
18, 12, 120, 3, 9, 0.300000
13, 17, 196, 3, 14, 0.380000
12, 18, 236, 7, 11, 0.310000
15, 15, 167, 5, 10, 0.310000
17, 13, 173, 4, 9, 0.320000
17, 13, 168, 5, 8, 0.270000
15, 15, 175, 5, 10, 0.300000
16, 14, 170, 4, 10, 0.330000
16, 14, 157, 2, 12, 0.360000
16, 14, 172, 3, 11, 0.340000
16, 14, 177, 4, 10, 0.290000
16, 14, 157, 2, 12, 0.360000
13, 17, 215, 7, 10, 0.270000
15, 15, 231, 8, 7, 0.230000
13, 17, 174, 6, 11, 0.300000
18, 12, 146, 4, 8, 0.280000
16, 14, 172, 5, 9, 0.300000
17, 13, 16, 0, 2, 0.190000
13, 17, 215, 5, 12, 0.310000
19, 11, 109, 4, 4, 0.230000
13, 17, 210, 5, 12, 0.320000
13, 17, 215, 5, 12, 0.310000
14, 16, 186, 6, 10, 0.250000
17, 13, 192, 6, 7, 0.230000
12, 18, 241, 6, 12, 0.300000
14, 16, 189, 7, 9, 0.260000
15, 15, 167, 7, 4, 0.180000
15, 15, 190, 5, 10, 0.340000
16, 14, 128, 2, 8, 0.300000
16, 14, 219, 5, 9, 0.310000
15, 15, 190, 5, 10, 0.340000
15, 15, 187, 6, 9, 0.300000
15, 15, 211, 7, 8, 0.280000
13, 17, 219, 3, 14, 0.360000
16, 14, 179, 5, 9, 0.290000
15, 15, 201, 7, 8, 0.250000
19, 11, 167, 5, 6, 0.280000
13, 17, 208, 5, 12, 0.340000
14, 16, 177, 4, 12, 0.310000
17, 13, 130, 3, 10, 0.310000
13, 17, 208, 5, 12, 0.340000
15, 15, 184, 4, 11, 0.330000
15, 15, 186, 6, 9, 0.310000
15, 15, 199, 4, 11, 0.300000
17, 13, 165, 7, 6, 0.220000
15, 15, 199, 5, 10, 0.320000
19, 11, 166, 5, 6, 0.260000
15, 15, 240, 8, 7, 0.240000
16, 14, 209, 5, 9, 0.310000
17, 13, 188, 4, 9, 0.310000
15, 15, 240, 8, 7, 0.240000
16, 14, 165, 6, 8, 0.330000
16, 14, 206, 5, 9, 0.340000
16, 14, 203, 4, 10, 0.300000
16, 14, 192, 5, 9, 0.300000
14, 16, 173, 6, 6, 0.230000
21, 9, 140, 5, 4, 0.240000
16, 14, 195, 5, 9, 0.280000
15, 15, 206, 5, 10, 0.320000
18, 12, 178, 4, 8, 0.300000
16, 14, 195, 5, 9, 0.280000
14, 16, 187, 6, 10, 0.340000
15, 15, 210, 7, 8, 0.270000
14, 16, 172, 5, 11, 0.280000
14, 16, 195, 6, 10, 0.280000
15, 15, 167, 5, 10, 0.310000
14, 16, 51, 0, 4, 0.230000
16, 14, 197, 2, 12, 0.430000
16, 14, 176, 2, 12, 0.420000
17, 13, 2, 0, 0, 0.170000
16, 14, 172, 4, 10, 0.320000
15, 15, 169, 4, 11, 0.290000
13, 17, 224, 5, 12, 0.330000
14, 16, 168, 6, 10, 0.250000
15, 15, 176, 5, 10, 0.300000
18, 12, 128, 3, 9, 0.320000
16, 14, 171, 5, 9, 0.310000
15, 15, 176, 5, 10, 0.300000
14, 16, 198, 4, 12, 0.330000
14, 16, 204, 6, 10, 0.310000
14, 16, 202, 5, 11, 0.310000
13, 17, 186, 7, 10, 0.250000
19, 11, 167, 4, 7, 0.290000
13, 17, 188, 4, 13, 0.330000
15, 15, 176, 4, 11, 0.320000
15, 15, 239, 6, 9, 0.280000
13, 17, 188, 4, 13, 0.330000
16, 14, 194, 5, 9, 0.310000
15, 15, 216, 6, 9, 0.280000
15, 15, 186, 4, 11, 0.330000
13, 17, 204, 5, 9, 0.310000
16, 14, 182, 5, 9, 0.300000
15, 15, 188, 5, 10, 0.300000
15, 15, 207, 4, 11, 0.320000
12, 18, 203, 6, 12, 0.300000
15, 15, 188, 5, 10, 0.300000
13, 17, 190, 5, 12, 0.300000
16, 14, 186, 5, 9, 0.310000
10, 20, 248, 6, 14, 0.340000
11, 19, 216, 8, 11, 0.240000
13, 17, 239, 6, 11, 0.320000
18, 12, 175, 4, 8, 0.290000
15, 15, 180, 4, 11, 0.310000
16, 14, 204, 7, 7, 0.240000
16, 14, 199, 6, 8, 0.260000
15, 15, 180, 4, 11, 0.310000
11, 19, 234, 7, 12, 0.270000
15, 15, 187, 6, 9, 0.250000
13, 17, 210, 5, 12, 0.330000
14, 16, 179, 5, 11, 0.290000
16, 14, 97, 5, 5, 0.220000
18, 12, 172, 5, 7, 0.280000
15, 15, 153, 4, 8, 0.280000
15, 15, 181, 5, 10, 0.270000
15, 15, 229, 6, 9, 0.290000
15, 15, 153, 4, 8, 0.280000
14, 16, 204, 6, 10, 0.270000
15, 15, 197, 6, 9, 0.310000
15, 15, 206, 6, 9, 0.270000
15, 15, 200, 6, 9, 0.260000
14, 16, 240, 5, 11, 0.330000
16, 14, 187, 4, 10, 0.340000
13, 17, 230, 7, 10, 0.260000
13, 17, 196, 3, 14, 0.360000
16, 14, 193, 5, 9, 0.270000
13, 17, 230, 7, 10, 0.260000
13, 17, 197, 4, 13, 0.350000
15, 15, 189, 6, 9, 0.300000
15, 15, 197, 5, 10, 0.300000
14, 16, 178, 5, 11, 0.290000
15, 15, 202, 6, 9, 0.330000
16, 14, 51, 0, 4, 0.250000
16, 14, 172, 4, 10, 0.330000
16, 14, 191, 4, 10, 0.350000
15, 15, 209, 4, 11, 0.340000
16, 14, 172, 4, 10, 0.330000
16, 14, 2, 0, 0, 0.160000
15, 15, 186, 6, 9, 0.290000
14, 16, 189, 5, 11, 0.280000
15, 15, 197, 4, 11, 0.340000
17, 13, 193, 6, 7, 0.290000
14, 16, 186, 3, 13, 0.370000
14, 16, 180, 5, 11, 0.280000
18, 12, 117, 3, 9, 0.290000
14, 16, 186, 3, 13, 0.370000
12, 18, 241, 8, 10, 0.260000
16, 14, 160, 4, 10, 0.330000
12, 18, 240, 5, 13, 0.320000
15, 15, 171, 7, 8, 0.250000
14, 16, 192, 5, 11, 0.330000
17, 13, 151, 3, 10, 0.320000
16, 14, 170, 5, 9, 0.270000
17, 13, 165, 3, 10, 0.350000
17, 13, 151, 3, 10, 0.320000
16, 14, 188, 5, 9, 0.290000
14, 16, 189, 5, 11, 0.280000
15, 15, 197, 4, 11, 0.340000
17, 13, 193, 6, 7, 0.290000
14, 16, 186, 3, 13, 0.370000
14, 16, 180, 5, 11, 0.280000
18, 12, 117, 3, 9, 0.290000
14, 16, 186, 3, 13, 0.370000
12, 18, 241, 8, 10, 0.260000
16, 14, 160, 4, 10, 0.330000
9, 21, 231, 9, 12, 0.240000
19, 11, 161, 3, 8, 0.300000
12, 18, 158, 2, 12, 0.320000
17, 13, 177, 5, 8, 0.270000
15, 15, 202, 4, 11, 0.350000
12, 18, 158, 2, 12, 0.320000
11, 19, 214, 4, 15, 0.340000
14, 16, 237, 7, 9, 0.270000
15, 15, 199, 4, 11, 0.300000
17, 13, 157, 6, 7, 0.240000
15, 15, 199, 5, 10, 0.320000
15, 15, 241, 8, 7, 0.230000
16, 14, 208, 5, 9, 0.290000
18, 12, 175, 4, 8, 0.290000
15, 15, 241, 8, 7, 0.230000
15, 15, 172, 7, 8, 0.310000
17, 13, 174, 4, 9, 0.360000
14, 16, 172, 5, 11, 0.280000
14, 16, 195, 6, 10, 0.280000
15, 15, 167, 5, 10, 0.310000
14, 16, 51, 0, 4, 0.230000
16, 14, 197, 2, 12, 0.430000
16, 14, 176, 2, 12, 0.420000
17, 13, 2, 0, 0, 0.170000
16, 14, 172, 4, 10, 0.320000
12, 18, 215, 8, 10, 0.260000
15, 15, 216, 5, 10, 0.330000
17, 13, 184, 3, 10, 0.340000
16, 14, 184, 6, 8, 0.250000
15, 15, 174, 4, 11, 0.310000
17, 13, 151, 3, 10, 0.320000
13, 17, 217, 4, 13, 0.340000
15, 15, 174, 4, 11, 0.310000
16, 14, 158, 1, 13, 0.410000
17, 13, 191, 7, 6, 0.230000
10, 20, 239, 7, 13, 0.300000
19, 11, 157, 3, 8, 0.300000
16, 14, 149, 3, 11, 0.310000
17, 13, 168, 4, 9, 0.330000
16, 14, 218, 5, 9, 0.280000
16, 14, 149, 3, 11, 0.310000
10, 20, 248, 6, 14, 0.320000
16, 14, 209, 4, 10, 0.350000
13, 17, 201, 7, 10, 0.250000
13, 17, 204, 7, 10, 0.250000
15, 15, 210, 5, 10, 0.350000
18, 12, 161, 1, 11, 0.420000
14, 16, 158, 2, 10, 0.360000
16, 14, 191, 6, 8, 0.280000
14, 16, 275, 7, 9, 0.270000
14, 16, 158, 2, 10, 0.360000
10, 20, 246, 7, 13, 0.270000
17, 13, 196, 6, 7, 0.260000
14, 16, 172, 5, 11, 0.280000
14, 16, 195, 6, 10, 0.280000
15, 15, 167, 5, 10, 0.310000
14, 16, 51, 0, 4, 0.230000
16, 14, 197, 2, 12, 0.430000
16, 14, 176, 2, 12, 0.420000
17, 13, 2, 0, 0, 0.170000
16, 14, 172, 4, 10, 0.320000
15, 15, 198, 4, 11, 0.340000
14, 16, 182, 7, 9, 0.240000
15, 15, 205, 3, 12, 0.360000
18, 12, 168, 4, 8, 0.300000
16, 14, 185, 3, 11, 0.360000
18, 12, 155, 3, 9, 0.310000
16, 14, 195, 4, 10, 0.310000
16, 14, 185, 3, 11, 0.360000
15, 15, 169, 4, 11, 0.330000
16, 14, 202, 5, 9, 0.320000
14, 16, 164, 4, 12, 0.310000
19, 11, 150, 5, 6, 0.250000
14, 16, 16, 0, 2, 0.160000
15, 15, 195, 5, 10, 0.330000
17, 13, 173, 5, 8, 0.300000
15, 15, 169, 4, 11, 0.300000
15, 15, 195, 5, 10, 0.330000
13, 17, 212, 6, 11, 0.270000
19, 11, 154, 5, 6, 0.240000
10, 20, 226, 8, 12, 0.260000
17, 13, 172, 5, 8, 0.280000
14, 16, 185, 5, 11, 0.310000
15, 15, 16, 0, 2, 0.170000
15, 15, 187, 5, 10, 0.270000
17, 13, 172, 6, 7, 0.240000
17, 13, 204, 4, 9, 0.350000
15, 15, 187, 5, 10, 0.270000
15, 15, 170, 5, 10, 0.260000
12, 18, 215, 6, 12, 0.300000
17, 13, 176, 3, 10, 0.310000
17, 13, 137, 6, 7, 0.240000
18, 12, 153, 3, 9, 0.350000
12, 18, 228, 6, 12, 0.310000
14, 16, 200, 6, 10, 0.260000
17, 13, 202, 6, 7, 0.250000
12, 18, 228, 6, 12, 0.310000
13, 17, 208, 5, 12, 0.310000
17, 13, 197, 7, 6, 0.230000
15, 15, 169, 4, 11, 0.290000
13, 17, 224, 5, 12, 0.330000
14, 16, 168, 6, 10, 0.250000
15, 15, 176, 5, 10, 0.300000
18, 12, 128, 3, 9, 0.320000
16, 14, 171, 5, 9, 0.310000
15, 15, 176, 5, 10, 0.300000
14, 16, 198, 4, 12, 0.330000
14, 16, 204, 6, 10, 0.310000
14, 16, 172, 5, 11, 0.280000
14, 16, 195, 6, 10, 0.280000
15, 15, 167, 5, 10, 0.310000
14, 16, 51, 0, 4, 0.230000
16, 14, 197, 2, 12, 0.430000
16, 14, 176, 2, 12, 0.420000
17, 13, 2, 0, 0, 0.170000
16, 14, 172, 4, 10, 0.320000
14, 16, 172, 5, 11, 0.280000
14, 16, 195, 6, 10, 0.280000
15, 15, 167, 5, 10, 0.310000
14, 16, 51, 0, 4, 0.230000
16, 14, 197, 2, 12, 0.430000
16, 14, 176, 2, 12, 0.420000
17, 13, 2, 0, 0, 0.170000
16, 14, 172, 4, 10, 0.320000
14, 16, 212, 6, 10, 0.280000
14, 16, 169, 5, 11, 0.290000
15, 15, 104, 5, 6, 0.210000
16, 14, 203, 5, 9, 0.300000
13, 17, 229, 6, 11, 0.290000
17, 13, 205, 5, 8, 0.280000
14, 16, 225, 5, 11, 0.310000
13, 17, 229, 6, 11, 0.290000
12, 18, 220, 7, 11, 0.280000
15, 15, 184, 6, 9, 0.270000
15, 15, 177, 3, 12, 0.340000
15, 15, 182, 5, 10, 0.280000
17, 13, 174, 5, 8, 0.290000
15, 15, 45, 0, 4, 0.240000
18, 12, 174, 5, 7, 0.260000
18, 12, 150, 2, 10, 0.360000
15, 15, 157, 4, 11, 0.320000
18, 12, 174, 5, 7, 0.260000
16, 14, 2, 0, 0, 0.160000
16, 14, 165, 4, 10, 0.300000
14, 16, 196, 6, 10, 0.280000
18, 12, 156, 4, 8, 0.290000
14, 16, 217, 5, 11, 0.320000
18, 12, 153, 2, 10, 0.360000
18, 12, 160, 5, 7, 0.260000
14, 16, 209, 5, 11, 0.290000
13, 17, 177, 6, 11, 0.290000
16, 14, 182, 4, 10, 0.290000
15, 15, 197, 5, 10, 0.300000
14, 16, 178, 5, 11, 0.290000
15, 15, 202, 6, 9, 0.330000
16, 14, 51, 0, 4, 0.250000
16, 14, 172, 4, 10, 0.330000
16, 14, 191, 4, 10, 0.350000
15, 15, 209, 4, 11, 0.340000
16, 14, 172, 4, 10, 0.330000
16, 14, 2, 0, 0, 0.160000
15, 15, 186, 6, 9, 0.290000
12, 18, 216, 8, 10, 0.250000
15, 15, 202, 4, 11, 0.360000
13, 17, 244, 7, 10, 0.280000
18, 12, 188, 4, 8, 0.310000
12, 18, 164, 3, 11, 0.290000
17, 13, 177, 5, 8, 0.280000
