trivial, nontrivial, cycles, bl, routed, usage
35, 25, 421, 14, 11, 0.306122
29, 31, 503, 16, 15, 0.316327
30, 30, 439, 15, 15, 0.311224
29, 31, 503, 16, 15, 0.316327
30, 30, 439, 15, 15, 0.311224
32, 28, 487, 15, 13, 0.367347
23, 37, 592, 18, 19, 0.316327
31, 29, 470, 13, 16, 0.331633
31, 29, 470, 13, 16, 0.331633
31, 29, 471, 13, 16, 0.321429
32, 28, 470, 15, 13, 0.321429
34, 26, 415, 14, 12, 0.321429
34, 26, 415, 14, 12, 0.321429
31, 29, 436, 11, 18, 0.341837
31, 29, 491, 13, 16, 0.331633
31, 29, 491, 13, 16, 0.331633
34, 26, 398, 13, 13, 0.326531
32, 28, 488, 15, 13, 0.295918
29, 31, 440, 17, 14, 0.285714
34, 26, 422, 11, 15, 0.352041
32, 28, 448, 15, 13, 0.295918
29, 31, 503, 15, 16, 0.331633
32, 28, 449, 11, 17, 0.357143
30, 30, 401, 11, 19, 0.346939
32, 28, 449, 11, 17, 0.357143
28, 32, 530, 10, 22, 0.413265
29, 31, 492, 14, 17, 0.382653
36, 24, 425, 14, 10, 0.331633
36, 24, 425, 14, 10, 0.331633
33, 27, 483, 17, 10, 0.260204
34, 26, 464, 15, 11, 0.285714
29, 31, 489, 15, 16, 0.326531
30, 30, 514, 19, 11, 0.250000
32, 28, 523, 17, 11, 0.280612
31, 29, 454, 12, 17, 0.331633
31, 29, 478, 12, 17, 0.357143
36, 24, 425, 14, 10, 0.321429
26, 34, 524, 16, 18, 0.316327
32, 28, 426, 15, 13, 0.290816
25, 35, 560, 16, 19, 0.341837
33, 27, 443, 14, 13, 0.311224
32, 28, 426, 15, 13, 0.290816
33, 27, 443, 14, 13, 0.311224
33, 27, 443, 14, 13, 0.306122
40, 20, 355, 12, 8, 0.290816
40, 20, 355, 12, 8, 0.290816
28, 32, 485, 13, 19, 0.357143
31, 29, 478, 14, 15, 0.341837
28, 32, 485, 13, 19, 0.357143
33, 27, 451, 12, 15, 0.321429
38, 22, 432, 12, 10, 0.316327
35, 25, 450, 14, 11, 0.290816
28, 32, 517, 17, 15, 0.326531
33, 27, 429, 11, 16, 0.357143
35, 25, 450, 14, 11, 0.290816
33, 27, 429, 11, 16, 0.357143
30, 30, 515, 18, 12, 0.280612
39, 21, 366, 15, 6, 0.260204
30, 30, 515, 18, 12, 0.280612
39, 21, 366, 15, 6, 0.260204
34, 26, 418, 11, 15, 0.357143
33, 27, 409, 11, 16, 0.331633
35, 25, 467, 17, 8, 0.270408
32, 28, 467, 13, 15, 0.336735
34, 26, 425, 10, 16, 0.362245
31, 29, 470, 10, 19, 0.352041
34, 26, 405, 13, 13, 0.321429
34, 26, 425, 10, 16, 0.362245
34, 26, 405, 13, 13, 0.321429
26, 34, 538, 17, 17, 0.306122
28, 32, 420, 15, 17, 0.306122
34, 26, 417, 15, 11, 0.295918
34, 26, 417, 15, 11, 0.295918
31, 29, 473, 12, 17, 0.372449
33, 27, 440, 12, 15, 0.341837
31, 29, 446, 12, 17, 0.346939
34, 26, 436, 15, 11, 0.285714
34, 26, 436, 15, 11, 0.285714
38, 22, 406, 10, 12, 0.346939
28, 32, 518, 14, 18, 0.336735
36, 24, 364, 12, 12, 0.301020
35, 25, 481, 14, 11, 0.331633
30, 30, 459, 13, 17, 0.331633
35, 25, 481, 14, 11, 0.331633
32, 28, 516, 15, 13, 0.301020
35, 25, 447, 13, 12, 0.336735
31, 29, 487, 16, 13, 0.321429
35, 25, 447, 13, 12, 0.336735
29, 31, 486, 16, 15, 0.331633
29, 31, 477, 17, 14, 0.275510
32, 28, 412, 12, 16, 0.362245
29, 31, 477, 17, 14, 0.275510
27, 33, 446, 12, 21, 0.372449
32, 28, 402, 15, 13, 0.306122
27, 33, 492, 17, 16, 0.301020
29, 31, 493, 17, 14, 0.285714
32, 28, 542, 18, 10, 0.265306
31, 29, 474, 17, 12, 0.295918
35, 25, 441, 13, 12, 0.321429
35, 25, 441, 13, 12, 0.321429
36, 24, 470, 13, 11, 0.352041
29, 31, 521, 14, 17, 0.346939
35, 25, 430, 13, 12, 0.311224
36, 24, 470, 13, 11, 0.352041
35, 25, 430, 13, 12, 0.311224
31, 29, 444, 14, 15, 0.321429
21, 39, 607, 17, 22, 0.331633
26, 34, 531, 17, 17, 0.306122
32, 28, 387, 15, 13, 0.260204
32, 28, 477, 16, 12, 0.275510
32, 28, 477, 16, 12, 0.275510
32, 28, 467, 18, 10, 0.280612
32, 28, 467, 18, 10, 0.280612
31, 29, 496, 13, 16, 0.326531
32, 28, 434, 12, 16, 0.372449
33, 27, 472, 12, 15, 0.331633
32, 28, 515, 13, 15, 0.352041
35, 25, 384, 12, 13, 0.326531
28, 32, 533, 16, 16, 0.321429
31, 29, 511, 14, 15, 0.357143
32, 28, 482, 14, 14, 0.326531
33, 27, 493, 13, 14, 0.331633
27, 33, 525, 16, 17, 0.316327
32, 28, 439, 11, 17, 0.387755
32, 28, 439, 11, 17, 0.387755
33, 27, 399, 13, 14, 0.306122
31, 29, 463, 12, 17, 0.346939
28, 32, 481, 15, 17, 0.285714
32, 28, 478, 12, 16, 0.377551
32, 28, 425, 10, 18, 0.387755
32, 28, 425, 10, 18, 0.387755
28, 32, 498, 14, 18, 0.311224
32, 28, 514, 16, 12, 0.285714
28, 32, 498, 16, 16, 0.290816
26, 34, 574, 16, 18, 0.341837
32, 28, 514, 16, 12, 0.285714
29, 31, 502, 15, 16, 0.331633
32, 28, 477, 14, 14, 0.331633
30, 30, 459, 12, 18, 0.341837
33, 27, 426, 13, 14, 0.336735
27, 33, 493, 16, 17, 0.301020
30, 30, 480, 17, 13, 0.311224
35, 25, 400, 12, 13, 0.316327
31, 29, 502, 14, 15, 0.321429
30, 30, 480, 17, 13, 0.311224
31, 29, 502, 14, 15, 0.321429
32, 28, 453, 11, 17, 0.357143
33, 27, 447, 16, 11, 0.290816
25, 35, 520, 18, 17, 0.306122
34, 26, 364, 15, 11, 0.280612
34, 26, 364, 15, 11, 0.280612
32, 28, 463, 13, 15, 0.346939
33, 27, 418, 13, 14, 0.311224
29, 31, 437, 12, 19, 0.367347
33, 27, 409, 15, 12, 0.295918
25, 35, 597, 21, 14, 0.285714
27, 33, 520, 15, 18, 0.357143
25, 35, 597, 21, 14, 0.285714
31, 29, 536, 16, 13, 0.306122
29, 31, 501, 16, 15, 0.295918
26, 34, 499, 19, 15, 0.301020
31, 29, 495, 16, 13, 0.331633
31, 29, 495, 16, 13, 0.331633
30, 30, 457, 15, 15, 0.316327
33, 27, 485, 15, 12, 0.301020
30, 30, 443, 12, 18, 0.346939
32, 28, 480, 13, 15, 0.316327
32, 28, 480, 13, 15, 0.316327
32, 28, 450, 15, 13, 0.295918
32, 28, 474, 15, 13, 0.295918
32, 28, 474, 13, 15, 0.336735
32, 28, 474, 13, 15, 0.336735
33, 27, 473, 13, 14, 0.331633
32, 28, 462, 14, 14, 0.311224
36, 24, 478, 13, 11, 0.311224
31, 29, 464, 15, 14, 0.321429
30, 30, 557, 15, 15, 0.321429
34, 26, 409, 13, 13, 0.301020
36, 24, 478, 13, 11, 0.311224
34, 26, 409, 13, 13, 0.301020
33, 27, 413, 13, 14, 0.326531
28, 32, 514, 16, 16, 0.311224
29, 31, 501, 16, 15, 0.336735
29, 31, 501, 16, 15, 0.336735
33, 27, 440, 14, 13, 0.301020
35, 25, 398, 10, 15, 0.357143
31, 29, 457, 13, 16, 0.377551
32, 28, 477, 15, 13, 0.311224
32, 28, 477, 15, 13, 0.311224
31, 29, 457, 12, 17, 0.331633
28, 32, 569, 22, 10, 0.239796
30, 30, 443, 17, 13, 0.295918
34, 26, 372, 12, 14, 0.326531
32, 28, 443, 14, 14, 0.316327
28, 32, 488, 16, 16, 0.301020
28, 32, 488, 16, 16, 0.301020
