trivial, nontrivial, cycles, bl, routed, usage
46, 39, 702, 22, 17, 0.253086
51, 34, 684, 19, 15, 0.280864
53, 32, 770, 18, 14, 0.262346
43, 42, 686, 20, 22, 0.271605
38, 47, 700, 23, 24, 0.262346
49, 36, 627, 22, 14, 0.262346
42, 43, 763, 21, 22, 0.277778
49, 36, 603, 23, 13, 0.250000
42, 43, 679, 24, 19, 0.237654
51, 34, 531, 15, 19, 0.271605
47, 38, 701, 23, 15, 0.243827
40, 45, 748, 23, 22, 0.259259
40, 45, 796, 24, 21, 0.259259
41, 44, 761, 22, 22, 0.283951
40, 45, 796, 24, 21, 0.259259
45, 40, 620, 20, 20, 0.305556
45, 40, 667, 21, 19, 0.250000
40, 45, 796, 24, 21, 0.259259
47, 38, 587, 19, 19, 0.268519
49, 36, 653, 18, 18, 0.277778
44, 41, 759, 23, 18, 0.262346
49, 36, 653, 18, 18, 0.277778
45, 40, 740, 18, 22, 0.280864
49, 36, 653, 18, 18, 0.277778
51, 34, 576, 21, 13, 0.234568
44, 41, 681, 19, 22, 0.277778
44, 41, 661, 22, 19, 0.265432
41, 44, 743, 22, 22, 0.271605
35, 50, 832, 25, 25, 0.274691
39, 46, 785, 27, 19, 0.250000
48, 37, 616, 17, 20, 0.274691
49, 36, 699, 20, 16, 0.246914
48, 37, 607, 18, 19, 0.277778
37, 48, 785, 27, 21, 0.234568
51, 34, 617, 19, 15, 0.280864
49, 36, 642, 20, 16, 0.262346
46, 39, 689, 21, 18, 0.253086
43, 42, 700, 24, 18, 0.243827
44, 41, 762, 24, 17, 0.246914
43, 42, 680, 24, 18, 0.265432
42, 43, 734, 22, 21, 0.262346
38, 47, 765, 26, 21, 0.243827
43, 42, 713, 19, 23, 0.314815
44, 41, 839, 24, 17, 0.234568
48, 37, 649, 19, 18, 0.265432
40, 45, 786, 21, 24, 0.287037
36, 49, 732, 24, 25, 0.246914
45, 40, 648, 25, 15, 0.225309
44, 41, 649, 21, 20, 0.262346
42, 43, 657, 22, 21, 0.250000
46, 39, 711, 20, 19, 0.271605
41, 44, 681, 26, 18, 0.237654
44, 41, 668, 17, 24, 0.299383
44, 41, 631, 18, 23, 0.299383
46, 39, 648, 19, 20, 0.268519
46, 39, 793, 22, 17, 0.253086
56, 29, 612, 18, 11, 0.265432
50, 35, 618, 19, 16, 0.265432
45, 40, 666, 23, 17, 0.234568
49, 36, 642, 17, 19, 0.271605
44, 41, 652, 21, 20, 0.250000
42, 43, 718, 22, 21, 0.271605
45, 40, 673, 23, 17, 0.262346
45, 40, 722, 19, 21, 0.277778
43, 42, 630, 18, 24, 0.290123
51, 34, 641, 19, 15, 0.262346
48, 37, 790, 22, 15, 0.253086
37, 48, 790, 20, 28, 0.293210
43, 42, 697, 21, 21, 0.290123
44, 41, 596, 18, 23, 0.274691
42, 43, 760, 23, 20, 0.256173
43, 42, 794, 22, 20, 0.271605
51, 34, 594, 19, 15, 0.253086
42, 43, 810, 22, 21, 0.277778
42, 43, 651, 19, 24, 0.277778
50, 35, 779, 24, 11, 0.228395
42, 43, 729, 22, 21, 0.293210
44, 41, 643, 19, 22, 0.274691
42, 43, 729, 25, 18, 0.237654
41, 44, 714, 22, 22, 0.265432
42, 43, 729, 25, 18, 0.237654
49, 36, 682, 24, 12, 0.231481
42, 43, 729, 25, 18, 0.237654
44, 41, 742, 20, 21, 0.268519
46, 39, 764, 22, 17, 0.259259
53, 32, 623, 21, 11, 0.237654
41, 44, 741, 25, 19, 0.237654
50, 35, 705, 19, 16, 0.259259
50, 35, 564, 21, 14, 0.231481
42, 43, 748, 21, 22, 0.265432
50, 35, 564, 21, 14, 0.231481
50, 35, 564, 21, 14, 0.231481
38, 47, 860, 26, 21, 0.246914
42, 43, 679, 19, 24, 0.287037
45, 40, 586, 23, 17, 0.262346
47, 38, 603, 21, 17, 0.253086
45, 40, 715, 24, 16, 0.237654
46, 39, 636, 17, 22, 0.308642
42, 43, 645, 22, 21, 0.268519
44, 41, 752, 27, 14, 0.216049
42, 43, 772, 25, 18, 0.250000
44, 41, 691, 19, 22, 0.296296
41, 44, 742, 21, 23, 0.265432
50, 35, 674, 18, 17, 0.268519
42, 43, 831, 21, 22, 0.290123
47, 38, 594, 20, 18, 0.246914
49, 36, 731, 21, 15, 0.243827
43, 42, 668, 19, 23, 0.268519
47, 38, 594, 20, 18, 0.246914
47, 38, 594, 17, 21, 0.265432
47, 38, 594, 20, 18, 0.246914
43, 42, 688, 21, 21, 0.268519
43, 42, 734, 22, 20, 0.265432
47, 38, 651, 18, 20, 0.274691
47, 38, 620, 20, 18, 0.253086
44, 41, 656, 21, 20, 0.265432
41, 44, 722, 23, 21, 0.265432
43, 42, 756, 17, 25, 0.302469
45, 40, 798, 21, 19, 0.293210
53, 32, 667, 16, 16, 0.283951
42, 43, 704, 19, 24, 0.287037
36, 49, 751, 27, 22, 0.237654
39, 46, 715, 24, 22, 0.246914
42, 43, 708, 19, 24, 0.311728
42, 43, 708, 19, 24, 0.283951
53, 32, 694, 18, 14, 0.259259
41, 44, 802, 20, 24, 0.283951
44, 41, 648, 20, 21, 0.274691
48, 37, 613, 21, 16, 0.265432
42, 43, 700, 26, 17, 0.231481
48, 37, 613, 21, 16, 0.265432
48, 37, 651, 20, 17, 0.259259
46, 39, 680, 21, 18, 0.256173
45, 40, 603, 18, 22, 0.293210
48, 37, 613, 21, 16, 0.265432
46, 39, 684, 19, 20, 0.277778
47, 38, 667, 21, 17, 0.259259
46, 39, 697, 24, 15, 0.222222
46, 39, 678, 22, 17, 0.265432
50, 35, 703, 22, 13, 0.253086
42, 43, 656, 23, 20, 0.262346
37, 48, 790, 20, 28, 0.299383
45, 40, 641, 18, 22, 0.290123
52, 33, 618, 20, 13, 0.250000
47, 38, 637, 23, 15, 0.240741
44, 41, 676, 20, 21, 0.262346
46, 39, 645, 20, 19, 0.280864
46, 39, 625, 24, 15, 0.250000
44, 41, 903, 25, 16, 0.243827
47, 38, 745, 25, 13, 0.228395
52, 33, 607, 16, 17, 0.296296
52, 33, 618, 19, 14, 0.274691
50, 35, 569, 20, 15, 0.259259
39, 46, 901, 26, 20, 0.253086
50, 35, 569, 20, 15, 0.259259
45, 40, 771, 25, 15, 0.222222
50, 35, 569, 20, 15, 0.259259
44, 41, 750, 21, 20, 0.290123
46, 39, 634, 16, 23, 0.296296
41, 44, 709, 21, 23, 0.271605
41, 44, 709, 21, 23, 0.271605
43, 42, 766, 20, 22, 0.271605
41, 44, 709, 21, 23, 0.271605
46, 39, 630, 17, 22, 0.277778
45, 40, 632, 19, 21, 0.274691
36, 49, 719, 25, 24, 0.256173
45, 40, 632, 19, 21, 0.274691
49, 36, 691, 19, 17, 0.280864
45, 40, 632, 19, 21, 0.274691
50, 35, 653, 18, 17, 0.314815
45, 40, 658, 21, 19, 0.265432
40, 45, 785, 22, 23, 0.271605
43, 42, 632, 20, 22, 0.268519
45, 40, 658, 21, 19, 0.265432
46, 39, 701, 23, 16, 0.256173
50, 35, 612, 18, 17, 0.265432
45, 40, 658, 21, 19, 0.265432
46, 39, 631, 20, 19, 0.271605
47, 38, 693, 20, 18, 0.265432
42, 43, 693, 21, 22, 0.259259
42, 43, 807, 25, 18, 0.240741
39, 46, 747, 19, 27, 0.290123
40, 45, 709, 22, 23, 0.259259
50, 35, 720, 19, 16, 0.250000
45, 40, 596, 20, 20, 0.265432
48, 37, 674, 21, 16, 0.271605
44, 41, 702, 23, 18, 0.256173
44, 41, 665, 20, 21, 0.268519
51, 34, 535, 20, 14, 0.228395
43, 42, 694, 21, 21, 0.302469
39, 46, 828, 22, 24, 0.274691
45, 40, 745, 23, 17, 0.243827
43, 42, 694, 21, 21, 0.302469
39, 46, 695, 17, 29, 0.305556
43, 42, 694, 21, 21, 0.302469
43, 42, 696, 24, 18, 0.234568
51, 34, 588, 17, 17, 0.299383
49, 36, 628, 19, 17, 0.274691
43, 42, 676, 24, 18, 0.237654
39, 46, 754, 24, 22, 0.259259
49, 36, 598, 20, 16, 0.274691
45, 40, 690, 17, 23, 0.287037
41, 44, 794, 20, 24, 0.283951
48, 37, 620, 17, 20, 0.290123
47, 38, 621, 20, 18, 0.253086
47, 38, 695, 23, 15, 0.237654
48, 37, 711, 23, 14, 0.274691
43, 42, 642, 22, 20, 0.250000
41, 44, 688, 17, 27, 0.308642
45, 40, 721, 24, 16, 0.231481
40, 45, 707, 21, 24, 0.271605
39, 46, 783, 26, 20, 0.259259
41, 44, 715, 21, 23, 0.287037
50, 35, 657, 21, 14, 0.262346
47, 38, 641, 18, 20, 0.280864
45, 40, 673, 24, 16, 0.234568
45, 40, 789, 25, 15, 0.231481
40, 45, 725, 24, 21, 0.274691
39, 46, 814, 25, 21, 0.262346
41, 44, 768, 23, 21, 0.256173
39, 46, 803, 24, 22, 0.271605
39, 46, 671, 22, 24, 0.259259
54, 31, 663, 19, 12, 0.250000
46, 39, 675, 20, 19, 0.259259
50, 35, 651, 19, 16, 0.271605
39, 46, 696, 21, 25, 0.280864
50, 35, 651, 19, 16, 0.271605
50, 35, 651, 19, 16, 0.271605
37, 48, 783, 22, 26, 0.290123
44, 41, 654, 19, 22, 0.277778
43, 42, 801, 21, 21, 0.280864
45, 40, 674, 27, 13, 0.206790
45, 40, 674, 27, 13, 0.206790
46, 39, 654, 19, 20, 0.302469
45, 40, 674, 27, 13, 0.206790
39, 46, 740, 19, 27, 0.305556
53, 32, 634, 19, 13, 0.274691
37, 48, 743, 23, 25, 0.265432
44, 41, 696, 22, 19, 0.253086
43, 42, 719, 23, 19, 0.256173
39, 46, 754, 23, 23, 0.265432
45, 40, 689, 22, 18, 0.246914
43, 42, 664, 21, 21, 0.271605
39, 46, 704, 23, 23, 0.250000
52, 33, 631, 22, 11, 0.237654
49, 36, 708, 20, 16, 0.259259
43, 42, 737, 19, 23, 0.290123
42, 43, 643, 20, 23, 0.274691
44, 41, 742, 24, 17, 0.237654
44, 41, 736, 22, 19, 0.250000
47, 38, 706, 20, 18, 0.262346
45, 40, 658, 20, 20, 0.268519
47, 38, 702, 18, 20, 0.274691
45, 40, 661, 25, 15, 0.222222
44, 41, 659, 17, 24, 0.271605
54, 31, 721, 21, 10, 0.228395
45, 40, 663, 18, 22, 0.287037
48, 37, 633, 22, 15, 0.256173
42, 43, 708, 23, 20, 0.271605
48, 37, 729, 21, 16, 0.259259
44, 41, 741, 23, 18, 0.250000
40, 45, 707, 23, 22, 0.253086
45, 40, 719, 22, 18, 0.256173
46, 39, 636, 23, 16, 0.237654
42, 43, 709, 21, 22, 0.262346
49, 36, 652, 21, 15, 0.243827
46, 39, 688, 21, 18, 0.268519
36, 49, 784, 24, 25, 0.253086
42, 43, 663, 19, 24, 0.283951
43, 42, 828, 23, 19, 0.259259
45, 40, 726, 23, 17, 0.265432
47, 38, 710, 23, 15, 0.259259
45, 40, 683, 24, 16, 0.250000
44, 41, 648, 18, 23, 0.280864
43, 42, 675, 18, 24, 0.290123
44, 41, 648, 20, 21, 0.271605
39, 46, 753, 23, 23, 0.290123
42, 43, 709, 25, 18, 0.237654
49, 36, 609, 21, 15, 0.259259
51, 34, 641, 22, 12, 0.256173
44, 41, 739, 24, 17, 0.246914
38, 47, 853, 21, 26, 0.293210
43, 42, 711, 24, 18, 0.234568
45, 40, 628, 16, 24, 0.296296
41, 44, 764, 22, 22, 0.262346
47, 38, 652, 21, 17, 0.268519
46, 39, 703, 21, 18, 0.253086
42, 43, 778, 22, 21, 0.262346
51, 34, 623, 19, 15, 0.259259
40, 45, 794, 20, 25, 0.311728
43, 42, 758, 20, 22, 0.293210
45, 40, 735, 21, 19, 0.277778
47, 38, 700, 19, 19, 0.287037
55, 30, 527, 18, 12, 0.259259
42, 43, 717, 21, 22, 0.268519
44, 41, 723, 22, 19, 0.250000
42, 43, 849, 22, 21, 0.256173
51, 34, 596, 18, 16, 0.268519
45, 40, 719, 23, 17, 0.237654
47, 38, 617, 21, 17, 0.256173
40, 45, 822, 24, 21, 0.250000
46, 39, 686, 20, 19, 0.268519
48, 37, 648, 21, 16, 0.240741
38, 47, 752, 25, 22, 0.256173
48, 37, 648, 21, 16, 0.240741
44, 41, 700, 21, 20, 0.293210
46, 39, 603, 17, 22, 0.293210
48, 37, 648, 21, 16, 0.240741
