trivial, nontrivial, cycles, bl, routed, usage
46, 39, 712, 22, 17, 0.250000
51, 34, 668, 19, 15, 0.277778
53, 32, 770, 18, 14, 0.262346
43, 42, 692, 20, 22, 0.271605
38, 47, 718, 24, 23, 0.253086
49, 36, 631, 19, 17, 0.280864
42, 43, 763, 21, 22, 0.277778
49, 36, 603, 23, 13, 0.246914
42, 43, 681, 24, 19, 0.240741
51, 34, 531, 15, 19, 0.271605
47, 38, 710, 22, 16, 0.246914
40, 45, 727, 22, 23, 0.268519
40, 45, 796, 24, 21, 0.259259
41, 44, 776, 22, 22, 0.283951
40, 45, 796, 24, 21, 0.259259
45, 40, 627, 22, 18, 0.290123
45, 40, 667, 21, 19, 0.246914
40, 45, 796, 24, 21, 0.259259
47, 38, 587, 19, 19, 0.265432
49, 36, 645, 18, 18, 0.277778
44, 41, 766, 22, 19, 0.268519
49, 36, 645, 18, 18, 0.277778
45, 40, 747, 17, 23, 0.290123
49, 36, 645, 18, 18, 0.277778
51, 34, 560, 19, 15, 0.243827
44, 41, 671, 18, 23, 0.283951
44, 41, 637, 21, 20, 0.271605
41, 44, 743, 22, 22, 0.265432
35, 50, 830, 25, 25, 0.277778
39, 46, 767, 27, 19, 0.253086
48, 37, 616, 17, 20, 0.274691
49, 36, 699, 20, 16, 0.250000
48, 37, 604, 18, 19, 0.274691
37, 48, 795, 27, 21, 0.240741
51, 34, 617, 19, 15, 0.283951
49, 36, 649, 20, 16, 0.265432
46, 39, 689, 21, 18, 0.256173
43, 42, 700, 24, 18, 0.243827
44, 41, 762, 24, 17, 0.246914
43, 42, 632, 24, 18, 0.265432
42, 43, 738, 22, 21, 0.259259
38, 47, 763, 26, 21, 0.237654
43, 42, 712, 20, 22, 0.296296
44, 41, 839, 24, 17, 0.234568
48, 37, 649, 19, 18, 0.265432
40, 45, 792, 21, 24, 0.283951
36, 49, 755, 21, 28, 0.265432
45, 40, 677, 25, 15, 0.234568
44, 41, 649, 21, 20, 0.256173
42, 43, 657, 22, 21, 0.253086
46, 39, 711, 20, 19, 0.271605
41, 44, 625, 23, 21, 0.253086
44, 41, 668, 17, 24, 0.299383
44, 41, 631, 18, 23, 0.299383
46, 39, 663, 20, 19, 0.265432
46, 39, 781, 22, 17, 0.253086
56, 29, 636, 18, 11, 0.271605
50, 35, 618, 19, 16, 0.265432
45, 40, 665, 22, 18, 0.253086
49, 36, 642, 17, 19, 0.274691
44, 41, 652, 21, 20, 0.250000
42, 43, 727, 23, 20, 0.265432
45, 40, 673, 23, 17, 0.259259
45, 40, 732, 17, 23, 0.299383
43, 42, 618, 18, 24, 0.290123
51, 34, 641, 19, 15, 0.262346
48, 37, 790, 22, 15, 0.253086
37, 48, 796, 21, 27, 0.283951
43, 42, 666, 21, 21, 0.293210
44, 41, 583, 18, 23, 0.268519
42, 43, 756, 24, 19, 0.243827
43, 42, 782, 22, 20, 0.268519
51, 34, 600, 19, 15, 0.253086
42, 43, 827, 22, 21, 0.268519
42, 43, 641, 21, 22, 0.262346
50, 35, 779, 24, 11, 0.237654
42, 43, 721, 22, 21, 0.290123
44, 41, 633, 19, 22, 0.274691
42, 43, 724, 25, 18, 0.231481
41, 44, 718, 22, 22, 0.253086
42, 43, 724, 25, 18, 0.231481
49, 36, 705, 24, 12, 0.231481
42, 43, 724, 25, 18, 0.231481
44, 41, 745, 20, 21, 0.262346
46, 39, 777, 22, 17, 0.259259
53, 32, 639, 21, 11, 0.240741
41, 44, 742, 24, 20, 0.237654
50, 35, 681, 18, 17, 0.271605
50, 35, 564, 21, 14, 0.231481
42, 43, 748, 21, 22, 0.265432
50, 35, 564, 21, 14, 0.231481
50, 35, 564, 21, 14, 0.231481
38, 47, 872, 26, 21, 0.243827
42, 43, 681, 19, 24, 0.290123
45, 40, 599, 22, 18, 0.268519
47, 38, 592, 21, 17, 0.253086
45, 40, 684, 23, 17, 0.250000
46, 39, 637, 17, 22, 0.308642
42, 43, 668, 24, 19, 0.246914
44, 41, 761, 27, 14, 0.216049
42, 43, 777, 24, 19, 0.256173
44, 41, 686, 19, 22, 0.293210
41, 44, 752, 21, 23, 0.265432
50, 35, 674, 18, 17, 0.265432
42, 43, 814, 21, 22, 0.287037
47, 38, 594, 20, 18, 0.246914
49, 36, 745, 21, 15, 0.240741
43, 42, 645, 20, 22, 0.259259
47, 38, 594, 20, 18, 0.246914
47, 38, 603, 16, 22, 0.277778
47, 38, 594, 20, 18, 0.246914
43, 42, 696, 22, 20, 0.268519
43, 42, 724, 21, 21, 0.274691
47, 38, 665, 19, 19, 0.268519
47, 38, 620, 20, 18, 0.253086
44, 41, 652, 21, 20, 0.262346
41, 44, 723, 22, 22, 0.271605
43, 42, 762, 18, 24, 0.287037
45, 40, 816, 20, 20, 0.296296
53, 32, 667, 16, 16, 0.283951
42, 43, 713, 19, 24, 0.290123
36, 49, 746, 25, 24, 0.246914
39, 46, 718, 25, 21, 0.246914
42, 43, 703, 20, 23, 0.311728
42, 43, 696, 21, 22, 0.265432
53, 32, 696, 19, 13, 0.250000
41, 44, 802, 20, 24, 0.283951
44, 41, 654, 19, 22, 0.274691
48, 37, 611, 21, 16, 0.259259
42, 43, 700, 26, 17, 0.228395
48, 37, 611, 21, 16, 0.259259
48, 37, 666, 18, 19, 0.268519
46, 39, 682, 22, 17, 0.250000
45, 40, 603, 18, 22, 0.293210
48, 37, 611, 21, 16, 0.259259
46, 39, 676, 19, 20, 0.277778
47, 38, 666, 22, 16, 0.259259
46, 39, 704, 25, 14, 0.216049
46, 39, 669, 22, 17, 0.265432
50, 35, 692, 21, 14, 0.265432
42, 43, 645, 21, 22, 0.265432
37, 48, 794, 20, 28, 0.296296
45, 40, 628, 17, 23, 0.277778
52, 33, 598, 20, 13, 0.246914
47, 38, 644, 23, 15, 0.243827
44, 41, 636, 18, 23, 0.280864
46, 39, 645, 20, 19, 0.280864
46, 39, 625, 24, 15, 0.250000
44, 41, 905, 24, 17, 0.243827
47, 38, 762, 25, 13, 0.231481
52, 33, 604, 16, 17, 0.293210
52, 33, 628, 20, 13, 0.253086
50, 35, 563, 20, 15, 0.262346
39, 46, 908, 25, 21, 0.262346
50, 35, 563, 20, 15, 0.262346
45, 40, 771, 25, 15, 0.222222
50, 35, 563, 20, 15, 0.262346
44, 41, 750, 21, 20, 0.293210
46, 39, 627, 16, 23, 0.296296
41, 44, 678, 23, 21, 0.250000
41, 44, 678, 23, 21, 0.250000
43, 42, 782, 20, 22, 0.274691
41, 44, 678, 23, 21, 0.250000
46, 39, 623, 17, 22, 0.280864
45, 40, 645, 18, 22, 0.283951
36, 49, 718, 26, 23, 0.246914
45, 40, 645, 18, 22, 0.283951
49, 36, 691, 19, 17, 0.280864
45, 40, 645, 18, 22, 0.283951
