trivial, nontrivial, cycles, bl, routed, usage
46, 39, 711, 22, 17, 0.253086
51, 34, 683, 19, 15, 0.280864
53, 32, 769, 18, 14, 0.262346
43, 42, 692, 21, 21, 0.259259
38, 47, 705, 23, 24, 0.259259
49, 36, 634, 21, 15, 0.271605
42, 43, 762, 21, 22, 0.277778
49, 36, 602, 23, 13, 0.246914
42, 43, 680, 24, 19, 0.240741
51, 34, 530, 15, 19, 0.271605
47, 38, 709, 22, 16, 0.246914
40, 45, 747, 23, 22, 0.259259
40, 45, 813, 23, 22, 0.265432
41, 44, 761, 22, 22, 0.283951
40, 45, 813, 23, 22, 0.265432
45, 40, 619, 20, 20, 0.302469
45, 40, 666, 21, 19, 0.250000
40, 45, 813, 23, 22, 0.265432
47, 38, 586, 19, 19, 0.265432
49, 36, 644, 18, 18, 0.277778
44, 41, 752, 23, 18, 0.265432
49, 36, 644, 18, 18, 0.277778
45, 40, 746, 17, 23, 0.290123
49, 36, 644, 18, 18, 0.277778
51, 34, 575, 21, 13, 0.234568
44, 41, 676, 18, 23, 0.280864
44, 41, 653, 23, 18, 0.253086
41, 44, 742, 22, 22, 0.271605
35, 50, 833, 24, 26, 0.283951
39, 46, 765, 27, 19, 0.253086
48, 37, 615, 17, 20, 0.274691
49, 36, 698, 20, 16, 0.250000
48, 37, 603, 18, 19, 0.274691
37, 48, 790, 28, 20, 0.231481
51, 34, 616, 19, 15, 0.283951
49, 36, 646, 20, 16, 0.262346
46, 39, 688, 21, 18, 0.253086
43, 42, 699, 24, 18, 0.243827
44, 41, 761, 24, 17, 0.243827
43, 42, 679, 24, 18, 0.262346
42, 43, 743, 22, 21, 0.265432
38, 47, 762, 26, 21, 0.240741
43, 42, 698, 21, 21, 0.296296
44, 41, 811, 24, 17, 0.234568
48, 37, 652, 19, 18, 0.265432
40, 45, 784, 20, 25, 0.293210
36, 49, 744, 22, 27, 0.259259
45, 40, 676, 25, 15, 0.231481
44, 41, 648, 21, 20, 0.259259
42, 43, 656, 22, 21, 0.250000
46, 39, 710, 20, 19, 0.271605
41, 44, 624, 23, 21, 0.250000
44, 41, 667, 17, 24, 0.299383
44, 41, 627, 18, 23, 0.299383
46, 39, 660, 20, 19, 0.256173
46, 39, 792, 22, 17, 0.253086
56, 29, 616, 18, 11, 0.265432
50, 35, 617, 19, 16, 0.265432
45, 40, 664, 22, 18, 0.250000
49, 36, 641, 17, 19, 0.271605
44, 41, 651, 21, 20, 0.250000
42, 43, 729, 22, 21, 0.268519
45, 40, 672, 23, 17, 0.259259
45, 40, 731, 17, 23, 0.299383
43, 42, 617, 18, 24, 0.290123
51, 34, 640, 19, 15, 0.262346
48, 37, 794, 23, 14, 0.237654
37, 48, 790, 21, 27, 0.283951
43, 42, 665, 21, 21, 0.293210
44, 41, 582, 18, 23, 0.271605
42, 43, 743, 24, 19, 0.240741
43, 42, 793, 22, 20, 0.271605
