trivial, nontrivial, cycles, bl, routed, usage
46, 39, 702, 22, 17, 0.253086
51, 34, 682, 20, 14, 0.268519
53, 32, 770, 18, 14, 0.262346
43, 42, 693, 21, 21, 0.259259
38, 47, 691, 23, 24, 0.262346
49, 36, 635, 21, 15, 0.271605
42, 43, 763, 21, 22, 0.277778
49, 36, 603, 23, 13, 0.250000
42, 43, 689, 24, 19, 0.237654
51, 34, 531, 15, 19, 0.271605
47, 38, 710, 22, 16, 0.246914
40, 45, 745, 22, 23, 0.268519
40, 45, 814, 23, 22, 0.265432
41, 44, 762, 22, 22, 0.280864
40, 45, 814, 23, 22, 0.265432
45, 40, 620, 20, 20, 0.299383
45, 40, 666, 22, 18, 0.240741
40, 45, 814, 23, 22, 0.265432
47, 38, 587, 19, 19, 0.265432
49, 36, 645, 18, 18, 0.277778
44, 41, 751, 23, 18, 0.262346
49, 36, 645, 18, 18, 0.277778
45, 40, 724, 20, 20, 0.265432
49, 36, 645, 18, 18, 0.277778
51, 34, 573, 20, 14, 0.237654
44, 41, 681, 19, 22, 0.277778
44, 41, 654, 23, 18, 0.253086
41, 44, 734, 22, 22, 0.265432
35, 50, 831, 24, 26, 0.283951
39, 46, 766, 27, 19, 0.250000
48, 37, 616, 17, 20, 0.271605
49, 36, 699, 20, 16, 0.246914
48, 37, 607, 18, 19, 0.277778
37, 48, 761, 27, 21, 0.234568
51, 34, 617, 19, 15, 0.280864
49, 36, 646, 20, 16, 0.262346
46, 39, 689, 21, 18, 0.250000
43, 42, 700, 24, 18, 0.243827
44, 41, 761, 23, 18, 0.253086
43, 42, 670, 24, 18, 0.268519
42, 43, 741, 21, 22, 0.277778
38, 47, 761, 25, 22, 0.253086
43, 42, 700, 20, 22, 0.311728
44, 41, 812, 24, 17, 0.234568
48, 37, 647, 19, 18, 0.262346
40, 45, 785, 20, 25, 0.293210
36, 49, 731, 24, 25, 0.246914
45, 40, 658, 24, 16, 0.231481
44, 41, 646, 20, 21, 0.271605
42, 43, 659, 20, 23, 0.259259
46, 39, 711, 20, 19, 0.271605
41, 44, 647, 23, 21, 0.243827
44, 41, 668, 17, 24, 0.299383
44, 41, 628, 18, 23, 0.299383
46, 39, 648, 19, 20, 0.268519
46, 39, 793, 22, 17, 0.253086
56, 29, 612, 18, 11, 0.265432
50, 35, 618, 19, 16, 0.265432
45, 40, 665, 22, 18, 0.253086
49, 36, 642, 17, 19, 0.271605
44, 41, 652, 21, 20, 0.250000
42, 43, 710, 23, 20, 0.262346
45, 40, 673, 23, 17, 0.262346
45, 40, 732, 17, 23, 0.299383
43, 42, 633, 17, 25, 0.302469
51, 34, 644, 19, 15, 0.259259
48, 37, 802, 22, 15, 0.253086
37, 48, 791, 21, 27, 0.283951
43, 42, 674, 20, 22, 0.293210
44, 41, 592, 18, 23, 0.274691
42, 43, 747, 24, 19, 0.243827
43, 42, 788, 23, 19, 0.265432
51, 34, 588, 19, 15, 0.253086
42, 43, 826, 21, 22, 0.283951
42, 43, 642, 20, 23, 0.268519
50, 35, 797, 25, 10, 0.228395
42, 43, 721, 22, 21, 0.293210
44, 41, 643, 19, 22, 0.271605
42, 43, 743, 24, 19, 0.250000
41, 44, 723, 22, 22, 0.253086
42, 43, 743, 24, 19, 0.250000
49, 36, 682, 24, 12, 0.231481
42, 43, 743, 24, 19, 0.250000
44, 41, 729, 21, 20, 0.259259
46, 39, 778, 22, 17, 0.259259
53, 32, 623, 21, 11, 0.234568
41, 44, 736, 24, 20, 0.243827
50, 35, 705, 19, 16, 0.259259
50, 35, 561, 23, 12, 0.212963
42, 43, 700, 24, 19, 0.237654
50, 35, 561, 23, 12, 0.212963
50, 35, 561, 23, 12, 0.212963
38, 47, 860, 26, 21, 0.243827
42, 43, 677, 19, 24, 0.283951
45, 40, 586, 22, 18, 0.259259
47, 38, 591, 22, 16, 0.243827
45, 40, 721, 24, 16, 0.234568
46, 39, 635, 16, 23, 0.314815
42, 43, 645, 22, 21, 0.268519
44, 41, 774, 25, 16, 0.228395
42, 43, 783, 25, 18, 0.246914
44, 41, 673, 19, 22, 0.296296
41, 44, 733, 21, 23, 0.265432
50, 35, 674, 18, 17, 0.268519
42, 43, 846, 23, 20, 0.259259
47, 38, 594, 20, 18, 0.246914
49, 36, 731, 21, 15, 0.246914
43, 42, 668, 19, 23, 0.265432
47, 38, 594, 20, 18, 0.246914
47, 38, 586, 18, 20, 0.256173
47, 38, 594, 20, 18, 0.246914
43, 42, 684, 20, 22, 0.277778
43, 42, 733, 21, 21, 0.274691
47, 38, 651, 18, 20, 0.274691
47, 38, 625, 21, 17, 0.246914
44, 41, 656, 21, 20, 0.265432
41, 44, 722, 23, 21, 0.265432
43, 42, 756, 17, 25, 0.302469
45, 40, 823, 20, 20, 0.299383
53, 32, 667, 16, 16, 0.283951
42, 43, 713, 19, 24, 0.290123
36, 49, 777, 27, 22, 0.240741
39, 46, 723, 24, 22, 0.246914
42, 43, 708, 19, 24, 0.311728
42, 43, 708, 19, 24, 0.283951
53, 32, 694, 18, 14, 0.259259
41, 44, 802, 20, 24, 0.283951
44, 41, 648, 20, 21, 0.274691
48, 37, 607, 22, 15, 0.246914
42, 43, 733, 26, 17, 0.231481
48, 37, 607, 22, 15, 0.246914
48, 37, 651, 20, 17, 0.256173
46, 39, 682, 21, 18, 0.259259
45, 40, 603, 18, 22, 0.293210
48, 37, 607, 22, 15, 0.246914
46, 39, 675, 19, 20, 0.277778
47, 38, 671, 22, 16, 0.259259
