trivial, nontrivial, cycles, bl, routed, usage
78, 47, 839, 27, 20, 0.260331
83, 42, 878, 22, 20, 0.266529
82, 43, 901, 24, 19, 0.291322
73, 52, 935, 26, 26, 0.270661
74, 51, 1025, 30, 21, 0.289256
80, 45, 941, 24, 21, 0.285124
78, 47, 888, 29, 18, 0.231405
79, 46, 1187, 22, 24, 0.301653
75, 50, 1031, 29, 21, 0.250000
73, 52, 1031, 27, 25, 0.287190
73, 52, 914, 29, 23, 0.258264
71, 54, 1009, 28, 26, 0.258264
82, 43, 952, 27, 16, 0.276860
71, 54, 1086, 26, 28, 0.289256
75, 50, 1048, 26, 24, 0.295455
78, 47, 1109, 26, 21, 0.274793
72, 53, 970, 25, 28, 0.303719
74, 51, 1064, 25, 26, 0.291322
78, 47, 874, 25, 22, 0.280992
68, 57, 1087, 30, 27, 0.262397
75, 50, 857, 28, 22, 0.245868
78, 47, 872, 19, 28, 0.326446
69, 56, 1048, 24, 32, 0.330579
76, 49, 967, 20, 29, 0.318182
76, 49, 967, 20, 29, 0.318182
69, 56, 1023, 27, 29, 0.285124
77, 48, 971, 28, 20, 0.254132
80, 45, 919, 24, 21, 0.295455
74, 51, 1117, 26, 25, 0.301653
79, 46, 905, 22, 24, 0.287190
74, 51, 1117, 26, 25, 0.301653
80, 45, 867, 18, 27, 0.307851
73, 52, 1084, 31, 21, 0.272727
73, 52, 1084, 31, 21, 0.272727
75, 50, 892, 24, 26, 0.320248
74, 51, 1145, 23, 28, 0.311983
75, 50, 929, 24, 26, 0.272727
76, 49, 1094, 26, 23, 0.303719
72, 53, 999, 25, 28, 0.295455
72, 53, 999, 25, 28, 0.295455
71, 54, 1036, 29, 25, 0.268595
74, 51, 1034, 26, 25, 0.297521
79, 46, 920, 22, 24, 0.309917
71, 54, 1192, 27, 27, 0.301653
80, 45, 1104, 24, 21, 0.264463
71, 54, 1192, 27, 27, 0.301653
76, 49, 974, 25, 24, 0.285124
80, 45, 933, 22, 23, 0.289256
75, 50, 948, 21, 29, 0.307851
76, 49, 1079, 26, 23, 0.280992
68, 57, 1042, 29, 28, 0.276860
77, 48, 940, 27, 21, 0.268595
68, 57, 1042, 29, 28, 0.276860
73, 52, 1037, 25, 27, 0.305785
71, 54, 968, 29, 25, 0.260331
85, 40, 903, 24, 16, 0.250000
79, 46, 980, 24, 22, 0.283058
77, 48, 1050, 23, 25, 0.301653
73, 52, 1001, 26, 26, 0.285124
66, 59, 1122, 24, 35, 0.326446
73, 52, 1001, 26, 26, 0.285124
73, 52, 1052, 24, 28, 0.303719
72, 53, 1010, 29, 24, 0.258264
74, 51, 936, 28, 23, 0.258264
73, 52, 1050, 32, 20, 0.274793
71, 54, 1087, 34, 20, 0.272727
70, 55, 1093, 25, 30, 0.307851
71, 54, 1087, 34, 20, 0.272727
82, 43, 819, 21, 22, 0.270661
78, 47, 1033, 21, 26, 0.303719
80, 45, 820, 23, 22, 0.268595
72, 53, 1001, 31, 22, 0.266529
72, 53, 1001, 31, 22, 0.266529
73, 52, 926, 25, 27, 0.283058
82, 43, 868, 22, 21, 0.270661
81, 44, 938, 23, 21, 0.278926
75, 50, 852, 23, 27, 0.278926
75, 50, 852, 23, 27, 0.278926
70, 55, 971, 28, 27, 0.274793
74, 51, 947, 22, 29, 0.307851
73, 52, 1068, 31, 21, 0.254132
77, 48, 954, 25, 23, 0.278926
70, 55, 1028, 26, 29, 0.287190
79, 46, 1061, 24, 22, 0.283058
66, 59, 1157, 28, 31, 0.285124
73, 52, 1178, 27, 25, 0.272727
76, 49, 949, 25, 24, 0.301653
84, 41, 1029, 27, 14, 0.252066
73, 52, 1178, 27, 25, 0.272727
73, 52, 955, 28, 24, 0.289256
69, 56, 1015, 32, 24, 0.243802
70, 55, 1072, 28, 27, 0.278926
80, 45, 915, 25, 20, 0.280992
69, 56, 1015, 32, 24, 0.243802
77, 48, 917, 28, 20, 0.260331
71, 54, 919, 26, 28, 0.272727
74, 51, 1105, 32, 19, 0.254132
74, 51, 1001, 21, 30, 0.330579
72, 53, 1024, 24, 29, 0.307851
76, 49, 941, 22, 27, 0.283058
78, 47, 905, 25, 22, 0.258264
71, 54, 1130, 28, 26, 0.274793
73, 52, 1060, 26, 26, 0.291322
73, 52, 1060, 26, 26, 0.291322
78, 47, 908, 25, 22, 0.293388
77, 48, 946, 25, 23, 0.291322
71, 54, 1087, 28, 26, 0.280992
73, 52, 945, 23, 29, 0.297521
74, 51, 953, 25, 26, 0.309917
77, 48, 924, 26, 22, 0.270661
67, 58, 1271, 32, 26, 0.280992
76, 49, 875, 30, 19, 0.254132
75, 50, 1097, 22, 28, 0.307851
73, 52, 1017, 24, 28, 0.307851
72, 53, 967, 24, 29, 0.276860
76, 49, 1051, 24, 25, 0.297521
75, 50, 1087, 26, 24, 0.287190
74, 51, 1000, 22, 29, 0.305785
68, 57, 1206, 31, 26, 0.274793
79, 46, 989, 24, 22, 0.274793
64, 61, 1228, 29, 32, 0.280992
69, 56, 1102, 30, 26, 0.280992
73, 52, 1191, 27, 25, 0.287190
73, 52, 1191, 27, 25, 0.287190
71, 54, 887, 24, 30, 0.278926
68, 57, 980, 31, 26, 0.262397
80, 45, 1032, 26, 19, 0.268595
77, 48, 1137, 24, 24, 0.311983
71, 54, 1189, 32, 22, 0.256198
66, 59, 1053, 31, 28, 0.287190
73, 52, 986, 24, 28, 0.303719
74, 51, 994, 29, 22, 0.287190
65, 60, 1214, 30,
