trivial, nontrivial, cycles, bl, routed, usage
78, 47, 814, 27, 20, 0.262397
83, 42, 878, 22, 20, 0.268595
82, 43, 893, 22, 21, 0.297521
73, 52, 933, 26, 26, 0.268595
74, 51, 1025, 30, 21, 0.289256
80, 45, 959, 24, 21, 0.287190
78, 47, 880, 29, 18, 0.231405
79, 46, 1192, 23, 23, 0.289256
75, 50, 1022, 30, 20, 0.241736
73, 52, 1019, 27, 25, 0.285124
73, 52, 918, 29, 23, 0.258264
71, 54, 1011, 30, 24, 0.247934
82, 43, 944, 27, 16, 0.276860
71, 54, 1103, 26, 28, 0.285124
75, 50, 1048, 25, 25, 0.301653
78, 47, 1106, 26, 21, 0.274793
72, 53, 970, 25, 28, 0.303719
74, 51, 1064, 25, 26, 0.291322
78, 47, 872, 25, 22, 0.278926
68, 57, 1087, 30, 27, 0.262397
75, 50, 845, 28, 22, 0.245868
78, 47, 876, 19, 28, 0.326446
69, 56, 1064, 31, 25, 0.276860
76, 49, 972, 20, 29, 0.320248
76, 49, 972, 20, 29, 0.320248
69, 56, 1029, 27, 29, 0.297521
77, 48, 981, 28, 20, 0.262397
80, 45, 911, 25, 20, 0.289256
74, 51, 1140, 25, 26, 0.309917
79, 46, 905, 22, 24, 0.287190
74, 51, 1140, 25, 26, 0.309917
80, 45, 867, 18, 27, 0.307851
73, 52, 1109, 29, 23, 0.262397
73, 52, 1109, 29, 23, 0.262397
75, 50, 903, 23, 27, 0.326446
74, 51, 1149, 22, 29, 0.316116
75, 50, 951, 25, 25, 0.264463
76, 49, 1094, 26, 23, 0.303719
72, 53, 990, 26, 27, 0.283058
72, 53, 990, 26, 27, 0.283058
71, 54, 1023, 29, 25, 0.268595
74, 51, 1049, 26, 25, 0.301653
79, 46, 914, 21, 25, 0.324380
71, 54, 1184, 27, 27, 0.295455
80, 45, 1104, 24, 21, 0.266529
71, 54, 1184, 27, 27, 0.295455
76, 49, 974, 25, 24, 0.285124
80, 45, 933, 22, 23, 0.289256
75, 50, 947, 20, 30, 0.311983
76, 49, 1078, 26, 23, 0.283058
68, 57, 1026, 29, 28, 0.274793
77, 48, 969, 26, 22, 0.272727
68, 57, 1026, 29, 28, 0.274793
73, 52, 1021, 25, 27, 0.293388
71, 54, 943, 27, 27, 0.283058
85, 40, 887, 25, 15, 0.239669
79, 46, 980, 24, 22, 0.283058
77, 48, 1050, 23, 25, 0.301653
73, 52, 973, 27, 25, 0.293388
66, 59, 1104, 25, 34, 0.324380
73, 52, 973, 27, 25, 0.293388
73, 52, 1052, 24, 28, 0.301653
72, 53, 1062, 30, 23, 0.254132
74, 51, 953, 26, 25, 0.268595
73, 52, 1037, 33, 19, 0.272727
71, 54, 1082, 34, 20, 0.274793
70, 55, 1113, 26, 29, 0.301653
71, 54, 1082, 34, 20, 0.274793
82, 43, 819, 21, 22, 0.270661
78, 47, 1047, 22, 25, 0.297521
80, 45, 820, 23, 22, 0.268595
72, 53, 1001, 31, 22, 0.268595
72, 53, 1001, 31, 22, 0.268595
73, 52, 922, 25, 27, 0.285124
82, 43, 923, 21, 22, 0.289256
81, 44, 955, 22, 22, 0.285124
75, 50, 849, 23, 27, 0.276860
75, 50, 849, 23, 27, 0.276860
70, 55, 1007, 29, 26, 0.266529
74, 51, 947, 22, 29, 0.307851
73, 52, 1068, 31, 21, 0.254132
77, 48, 963, 25, 23, 0.283058
70, 55, 1032, 26, 29, 0.289256
79, 46, 1055, 23, 23, 0.305785
66, 59, 1153, 28, 31, 0.285124
73, 52, 1177, 26, 26, 0.278926
76, 49, 943, 25, 24, 0.303719
84, 41, 965, 26, 15, 0.247934
73, 52, 1177, 26, 26, 0.278926
73, 52, 966, 26, 26, 0.283058
69, 56, 1019, 31, 25, 0.245868
70, 55, 1078, 28, 27, 0.276860
80, 45, 933, 25, 20, 0.283058
69, 56, 1019, 31, 25, 0.245868
77, 48, 921, 29, 19, 0.254132
71, 54, 902, 27, 27, 0.274793
74, 51, 1101, 33, 18, 0.252066
74, 51, 1010, 21, 30, 0.332645
72, 53, 1030, 24, 29, 0.305785
76, 49, 928, 22, 27, 0.283058
78, 47, 857, 26, 21, 0.252066
71, 54, 1109, 28, 26, 0.272727
73, 52, 1058, 25, 27, 0.299587
73, 52, 1058, 25, 27, 0.299587
78, 47, 888, 25, 22, 0.295455
77, 48, 986, 23, 25, 0.293388
71, 54, 1084, 28, 26, 0.283058
73, 52, 951, 23, 29, 0.295455
74, 51, 1057, 27, 24, 0.289256
77, 48, 933, 25, 23, 0.278926
67, 58, 1280, 32, 26, 0.280992
76, 49, 877, 28, 21, 0.264463
75, 50, 1063, 24, 26, 0.272727
73, 52, 1017, 24, 28, 0.307851
72, 53, 967, 24, 29, 0.278926
76, 49, 1058, 23, 26, 0.303719
75, 50, 1029, 27, 23, 0.287190
74, 51, 1000, 22, 29, 0.305785
68, 57, 1203, 29, 28, 0.289256
79, 46, 1001, 24, 22, 0.278926
64, 61, 1224, 29, 32, 0.280992
69, 56, 1104, 30, 26, 0.278926
73, 52, 1140, 28, 24, 0.280992
73, 52, 1140, 28, 24, 0.280992
71, 54, 886, 23, 31, 0.285124
68, 57, 1015, 30, 27, 0.272727
80, 45, 1034, 27, 18, 0.264463
77, 48, 1108, 24, 24, 0.309917
71, 54, 1182, 32, 22, 0.256198
66, 59, 1067, 31, 28, 0.287190
73, 52, 1002, 25, 27, 0.297521
74, 51, 994, 29, 22, 0.289256
65, 60, 1214, 3
