trivial, nontrivial, cycles, bl, routed, usage
78, 47, 831, 26, 21, 0.270661
83, 42, 879, 22, 20, 0.266529
82, 43, 902, 24, 19, 0.291322
73, 52, 920, 26, 26, 0.268595
74, 51, 1024, 30, 21, 0.287190
80, 45, 946, 23, 22, 0.297521
78, 47, 889, 29, 18, 0.235537
79, 46, 1193, 23, 23, 0.291322
75, 50, 999, 29, 21, 0.254132
73, 52, 1020, 27, 25, 0.285124
73, 52, 922, 29, 23, 0.260331
71, 54, 1014, 29, 25, 0.258264
82, 43, 953, 27, 16, 0.276860
71, 54, 1093, 26, 28, 0.287190
75, 50, 1049, 25, 25, 0.301653
78, 47, 1112, 26, 21, 0.276860
72, 53, 947, 23, 30, 0.311983
74, 51, 1067, 25, 26, 0.295455
78, 47, 871, 25, 22, 0.283058
68, 57, 1073, 30, 27, 0.264463
75, 50, 856, 28, 22, 0.247934
78, 47, 885, 19, 28, 0.326446
69, 56, 1049, 24, 32, 0.332645
76, 49, 973, 20, 29, 0.318182
76, 49, 973, 20, 29, 0.318182
69, 56, 943, 25, 31, 0.291322
77, 48, 982, 28, 20, 0.260331
80, 45, 909, 26, 19, 0.283058
74, 51, 1116, 25, 26, 0.309917
79, 46, 906, 22, 24, 0.287190
74, 51, 1116, 25, 26, 0.309917
80, 45, 868, 18, 27, 0.307851
73, 52, 1097, 31, 21, 0.264463
73, 52, 1097, 31, 21, 0.264463
75, 50, 909, 23, 27, 0.324380
74, 51, 1151, 23, 28, 0.311983
75, 50, 937, 26, 24, 0.264463
76, 49, 1095, 26, 23, 0.301653
72, 53, 999, 25, 28, 0.293388
72, 53, 999, 25, 28, 0.293388
71, 54, 1016, 29, 25, 0.264463
74, 51, 1036, 26, 25, 0.299587
79, 46, 931, 22, 24, 0.309917
71, 54, 1188, 27, 27, 0.299587
80, 45, 1107, 24, 21, 0.264463
71, 54, 1188, 27, 27, 0.299587
76, 49, 975, 25, 24, 0.285124
80, 45, 918, 23, 22, 0.285124
75, 50, 943, 21, 29, 0.309917
76, 49, 1079, 26, 23, 0.280992
68, 57, 1002, 29, 28, 0.274793
77, 48, 948, 26, 22, 0.272727
68, 57, 1002, 29, 28, 0.274793
73, 52, 1046, 25, 27, 0.305785
71, 54, 970, 27, 27, 0.266529
85, 40, 904, 24, 16, 0.250000
79, 46, 985, 24, 22, 0.287190
77, 48, 1051, 23, 25, 0.297521
73, 52, 987, 26, 26, 0.299587
66, 59, 1123, 24, 35, 0.326446
73, 52, 987, 26, 26, 0.299587
73, 52, 1053, 24, 28, 0.305785
72, 53, 985, 30, 23, 0.256198
74, 51, 946, 28, 23, 0.258264
73, 52, 1042, 31, 21, 0.285124
71, 54, 1091, 34, 20, 0.274793
70, 55, 1097, 26, 29, 0.301653
71, 54, 1091, 34, 20, 0.274793
82, 43, 815, 20, 23, 0.278926
78, 47, 1030, 22, 25, 0.299587
80, 45, 829, 23, 22, 0.268595
72, 53, 1002, 31, 22, 0.268595
72, 53, 1002, 31, 22, 0.268595
73, 52, 937, 28, 24, 0.268595
82, 43, 863, 22, 21, 0.270661
81, 44, 956, 22, 22, 0.285124
75, 50, 858, 22, 28, 0.285124
75, 50, 858, 22, 28, 0.285124
70, 55, 952, 29, 26, 0.260331
74, 51, 974, 22, 29, 0.311983
73, 52, 1076, 31, 21, 0.256198
77, 48, 955, 25, 23, 0.280992
70, 55, 1056, 27, 28, 0.272727
79, 46, 1054, 26, 20, 0.264463
66, 59, 1148, 29, 30, 0.274793
73, 52, 1169, 29, 23, 0.268595
76, 49, 944, 25, 24, 0.303719
84, 41, 1020, 27, 14, 0.252066
73, 52, 1169, 29, 23, 0.268595
73, 52, 946, 28, 24, 0.274793
69, 56, 1004, 31, 25, 0.245868
70, 55, 1066, 29, 26, 0.270661
80, 45, 891, 26, 19, 0.276860
69, 56, 1004, 31, 25, 0.245868
77, 48, 915, 29, 19, 0.245868
71, 54, 926, 26, 28, 0.270661
74, 51, 1096, 31, 20, 0.260331
74, 51, 1005, 21, 30, 0.316116
72, 53, 1030, 24, 29, 0.307851
76, 49, 900, 23, 26, 0.293388
78, 47, 914, 25, 22, 0.258264
71, 54, 1096, 28, 26, 0.272727
73, 52, 1065, 26, 26, 0.295455
73, 52, 1065, 26, 26, 0.295455
78, 47, 909, 25, 22, 0.295455
77, 48, 947, 25, 23, 0.291322
71, 54, 1101, 28, 26, 0.285124
73, 52, 945, 23, 29, 0.297521
74, 51, 954, 25, 26, 0.309917
77, 48, 922, 25, 23, 0.274793
67, 58, 1281, 31, 27, 0.280992
76, 49, 881, 28, 21, 0.268595
75, 50, 1092, 22, 28, 0.309917
73, 52, 1019, 24, 28, 0.307851
72, 53, 968, 24, 29, 0.278926
76, 49, 1080, 23, 26, 0.283058
75, 50, 1022, 29, 21, 0.274793
74, 51, 1001, 22, 29, 0.303719
68, 57, 1231, 32, 25, 0.258264
79, 46, 963, 24, 22, 0.274793
64, 61, 1219, 30, 31, 0.270661
69, 56, 1080, 31, 25, 0.274793
73, 52, 1193, 27, 25, 0.285124
73, 52, 1193, 27, 25, 0.285124
71, 54, 887, 23, 31, 0.283058
68, 57, 961, 31, 26, 0.254132
80, 45, 1033, 26, 19, 0.266529
77, 48, 1117, 24, 24, 0.309917
71, 54, 1135, 30, 24, 0.266529
66, 59, 1035, 32, 27, 0.264463
73, 52, 1011, 25, 27, 0.285124
74, 51, 992, 28, 23, 0.293388
65, 60, 1138, 31, 29,
