trivial, nontrivial, cycles, bl, routed, usage
78, 47, 818, 26, 21, 0.270661
83, 42, 879, 22, 20, 0.268595
82, 43, 897, 22, 21, 0.299587
73, 52, 934, 26, 26, 0.270661
74, 51, 1024, 30, 21, 0.287190
80, 45, 958, 24, 21, 0.285124
78, 47, 881, 29, 18, 0.233471
79, 46, 1188, 22, 24, 0.301653
75, 50, 1032, 28, 22, 0.260331
73, 52, 1032, 27, 25, 0.287190
73, 52, 918, 29, 23, 0.260331
71, 54, 1025, 28, 26, 0.264463
82, 43, 945, 27, 16, 0.276860
71, 54, 1098, 26, 28, 0.287190
75, 50, 1041, 26, 24, 0.297521
78, 47, 1109, 26, 21, 0.274793
72, 53, 947, 23, 30, 0.311983
74, 51, 1067, 25, 26, 0.295455
78, 47, 877, 25, 22, 0.276860
68, 57, 1092, 29, 28, 0.272727
75, 50, 844, 28, 22, 0.245868
78, 47, 885, 19, 28, 0.326446
69, 56, 1065, 31, 25, 0.280992
76, 49, 972, 20, 29, 0.320248
76, 49, 972, 20, 29, 0.320248
69, 56, 1039, 25, 31, 0.301653
77, 48, 986, 28, 20, 0.256198
80, 45, 908, 26, 19, 0.283058
74, 51, 1144, 25, 26, 0.311983
79, 46, 906, 22, 24, 0.287190
74, 51, 1144, 25, 26, 0.311983
80, 45, 868, 18, 27, 0.307851
73, 52, 1115, 29, 23, 0.256198
73, 52, 1115, 29, 23, 0.256198
75, 50, 932, 24, 26, 0.324380
74, 51, 1128, 22, 29, 0.311983
75, 50, 935, 26, 24, 0.256198
76, 49, 1095, 26, 23, 0.303719
72, 53, 1007, 25, 28, 0.289256
72, 53, 1007, 25, 28, 0.289256
71, 54, 1003, 29, 25, 0.266529
74, 51, 1051, 26, 25, 0.299587
79, 46, 921, 21, 25, 0.322314
71, 54, 1182, 28, 26, 0.295455
80, 45, 1107, 24, 21, 0.266529
71, 54, 1182, 28, 26, 0.295455
76, 49, 975, 25, 24, 0.285124
80, 45, 918, 23, 22, 0.280992
75, 50, 956, 20, 30, 0.314050
76, 49, 1084, 26, 23, 0.280992
68, 57, 1012, 28, 29, 0.285124
77, 48, 948, 26, 22, 0.272727
68, 57, 1012, 28, 29, 0.285124
73, 52, 1028, 24, 28, 0.303719
71, 54, 970, 27, 27, 0.266529
85, 40, 909, 24, 16, 0.250000
79, 46, 918, 27, 19, 0.268595
77, 48, 1051, 23, 25, 0.297521
73, 52, 987, 26, 26, 0.299587
66, 59, 1114, 25, 34, 0.324380
73, 52, 987, 26, 26, 0.299587
73, 52, 1053, 24, 28, 0.303719
72, 53, 973, 30, 23, 0.254132
74, 51, 942, 27, 24, 0.266529
73, 52, 1051, 32, 20, 0.272727
71, 54, 1078, 34, 20, 0.276860
70, 55, 1085, 26, 29, 0.301653
71, 54, 1078, 34, 20, 0.276860
82, 43, 814, 21, 22, 0.272727
78, 47, 1048, 22, 25, 0.297521
80, 45, 849, 21, 24, 0.278926
72, 53, 1002, 31, 22, 0.268595
72, 53, 1002, 31, 22, 0.268595
73, 52, 917, 28, 24, 0.266529
82, 43, 924, 21, 22, 0.289256
81, 44, 939, 23, 21, 0.278926
75, 50, 856, 22, 28, 0.285124
75, 50, 856, 22, 28, 0.285124
70, 55, 1036, 29, 26, 0.264463
74, 51, 965, 22, 29, 0.311983
73, 52, 1076, 31, 21, 0.256198
77, 48, 964, 25, 23, 0.280992
70, 55, 1052, 27, 28, 0.268595
79, 46, 1050, 24, 22, 0.301653
66, 59, 1176, 27, 32, 0.291322
73, 52, 1180, 28, 24, 0.274793
76, 49, 950, 25, 24, 0.301653
84, 41, 968, 26, 15, 0.247934
73, 52, 1180, 28, 24, 0.274793
73, 52, 950, 26, 26, 0.287190
69, 56, 1012, 31, 25, 0.243802
70, 55, 1072, 29, 26, 0.268595
80, 45, 917, 26, 19, 0.276860
69, 56, 1012, 31, 25, 0.243802
77, 48, 917, 28, 20, 0.252066
71, 54, 917, 26, 28, 0.278926
74, 51, 1100, 30, 21, 0.262397
74, 51, 996, 21, 30, 0.318182
72, 53, 1025, 24, 29, 0.305785
76, 49, 923, 22, 27, 0.285124
78, 47, 850, 26, 21, 0.254132
71, 54, 1075, 28, 26, 0.270661
73, 52, 1066, 26, 26, 0.293388
73, 52, 1066, 26, 26, 0.293388
78, 47, 920, 25, 22, 0.301653
77, 48, 987, 23, 25, 0.293388
71, 54, 1104, 28, 26, 0.283058
73, 52, 963, 23, 29, 0.299587
74, 51, 1058, 27, 24, 0.289256
77, 48, 931, 26, 22, 0.270661
67, 58, 1278, 31, 27, 0.285124
76, 49, 889, 27, 22, 0.274793
75, 50, 1064, 24, 26, 0.272727
73, 52, 1019, 24, 28, 0.307851
72, 53, 968, 24, 29, 0.276860
76, 49, 1051, 24, 25, 0.297521
75, 50, 1086, 26, 24, 0.289256
74, 51, 1001, 22, 29, 0.305785
68, 57, 1231, 32, 25, 0.258264
79, 46, 1015, 23, 23, 0.295455
64, 61, 1241, 27, 34, 0.289256
69, 56, 1086, 31, 25, 0.272727
73, 52, 1142, 28, 24, 0.278926
73, 52, 1142, 28, 24, 0.278926
71, 54, 888, 24, 30, 0.280992
68, 57, 1014, 31, 26, 0.256198
80, 45, 1039, 26, 19, 0.264463
77, 48, 1138, 24, 24, 0.311983
71, 54, 1153, 30, 24, 0.268595
66, 59, 1033, 31, 28, 0.272727
73, 52, 1011, 25, 27, 0.285124
74, 51, 992, 28, 23, 0.291322
65, 60, 1138, 3
