trivial, nontrivial, cycles, bl, routed, usage
50, 33, 582, 18, 15, 0.277778
48, 35, 618, 14, 21, 0.302469
49, 34, 560, 12, 22, 0.336420
51, 32, 661, 13, 19, 0.308642
55, 28, 479, 13, 15, 0.274691
51, 32, 661, 13, 19, 0.308642
49, 34, 594, 15, 19, 0.302469
52, 31, 557, 18, 13, 0.237654
47, 36, 590, 17, 19, 0.277778
54, 29, 574, 16, 13, 0.274691
54, 29, 574, 16, 13, 0.274691
47, 36, 716, 19, 17, 0.262346
49, 34, 614, 14, 20, 0.290123
46, 37, 572, 18, 19, 0.265432
46, 37, 610, 17, 20, 0.290123
57, 26, 508, 14, 12, 0.271605
48, 35, 587, 16, 19, 0.277778
49, 34, 581, 22, 12, 0.216049
51, 32, 580, 14, 18, 0.283951
47, 36, 727, 17, 19, 0.293210
55, 28, 470, 16, 12, 0.234568
48, 35, 672, 20, 15, 0.250000
44, 39, 680, 18, 21, 0.293210
49, 34, 556, 19, 15, 0.268519
49, 34, 691, 15, 19, 0.311728
45, 38, 709, 18, 20, 0.299383
49, 34, 691, 15, 19, 0.311728
58, 25, 467, 15, 10, 0.237654
50, 33, 599, 17, 16, 0.290123
50, 33, 721, 17, 16, 0.305556
44, 39, 639, 15, 24, 0.302469
49, 34, 702, 19, 15, 0.256173
50, 33, 596, 18, 15, 0.256173
49, 34, 702, 19, 15, 0.256173
48, 35, 674, 13, 22, 0.317901
52, 31, 530, 16, 15, 0.262346
47, 36, 602, 15, 21, 0.305556
52, 31, 643, 20, 11, 0.240741
50, 33, 589, 17, 16, 0.293210
53, 30, 590, 15, 15, 0.268519
56, 27, 526, 13, 14, 0.290123
47, 36, 536, 18, 18, 0.246914
47, 36, 644, 19, 17, 0.277778
47, 36, 623, 19, 17, 0.287037
50, 33, 528, 16, 17, 0.253086
47, 36, 623, 19, 17, 0.287037
46, 37, 612, 20, 17, 0.253086
46, 37, 653, 20, 17, 0.256173
45, 38, 678, 16, 22, 0.296296
41, 42, 655, 23, 19, 0.265432
52, 31, 521, 15, 16, 0.262346
45, 38, 678, 16, 22, 0.296296
45, 38, 559, 13, 25, 0.302469
53, 30, 525, 16, 14, 0.268519
48, 35, 596, 16, 19, 0.268519
47, 36, 657, 14, 22, 0.311728
49, 34, 510, 18, 16, 0.271605
50, 33, 543, 17, 16, 0.277778
46, 37, 597, 19, 18, 0.250000
55, 28, 518, 13, 15, 0.265432
50, 33, 543, 17, 16, 0.277778
58, 25, 470, 12, 13, 0.287037
53, 30, 631, 18, 12, 0.250000
46, 37, 570, 16, 21, 0.293210
54, 29, 594, 12, 17, 0.293210
50, 33, 548, 17, 16, 0.250000
46, 37, 737, 16, 21, 0.287037
52, 31, 553, 15, 16, 0.290123
47, 36, 617, 14, 22, 0.290123
47, 36, 618, 15, 21, 0.293210
44, 39, 630, 15, 24, 0.290123
51, 32, 637, 13, 19, 0.311728
57, 26, 467, 14, 12, 0.250000
51, 32, 637, 13, 19, 0.311728
56, 27, 525, 14, 13, 0.277778
51, 32, 530, 19, 13, 0.228395
50, 33, 613, 18, 15, 0.250000
45, 38, 559, 16, 22, 0.283951
51, 32, 557, 19, 13, 0.240741
49, 34, 645, 15, 19, 0.280864
49, 34, 626, 20, 14, 0.228395
42, 41, 742, 20, 21, 0.262346
49, 34, 547, 16, 18, 0.265432
48, 35, 619, 16, 19, 0.305556
49, 34, 536, 18, 16, 0.246914
55, 28, 488, 15, 13, 0.246914
48, 35, 619, 16, 19, 0.305556
53, 30, 539, 12, 18, 0.290123
56, 27, 501, 14, 13, 0.293210
54, 29, 508, 13, 16, 0.308642
46, 37, 660, 16, 21, 0.299383
58, 25, 419, 12, 13, 0.271605
46, 37, 660, 16, 21, 0.299383
53, 30, 507, 17, 13, 0.265432
56, 27, 467, 14, 13, 0.271605
51, 32, 590, 16, 16, 0.265432
52, 31, 504, 15, 16, 0.274691
46, 37, 777, 19, 18, 0.274691
52, 31, 528, 17, 14, 0.256173
46, 37, 777, 19, 18, 0.274691
44, 39, 763, 15, 24, 0.302469
58, 25, 478, 13, 12, 0.274691
50, 33, 639, 16, 17, 0.265432
49, 34, 529, 18, 16, 0.262346
50, 33, 742, 20, 13, 0.234568
47, 36, 676, 16, 20, 0.299383
56, 27, 479, 15, 12, 0.259259
50, 33, 742, 20, 13, 0.234568
55, 28, 478, 11, 17, 0.320988
53, 30, 520, 18, 12, 0.231481
50, 33, 647, 18, 15, 0.256173
52, 31, 630, 17, 14, 0.250000
47, 36, 683, 16, 20, 0.271605
52, 31, 461, 10, 21, 0.299383
46, 37, 662, 18, 19, 0.280864
46, 37, 535, 19, 18, 0.256173
46, 37, 587, 18, 19, 0.262346
